id,title,release_date,genres,video_key,overview,trailer_url,keywords,popularity,vote_count,vote_average
36811,The Last Station,2009-09-04,"['Drama', 'Romance']",W9SVyURGqvQ,"A historical drama that illustrates Russian author Leo Tolstoy's struggle to balance fame and wealth with his commitment to a life devoid of material things. The Countess Sofya, wife and muse to Leo Tolstoy, uses every trick of seduction on her husband's loyal disciple, whom she believes was the person responsible for Tolstoy signing a new will that leaves his work and property to the Russian people.",https://www.youtube.com/watch?v=W9SVyURGqvQ,"['based on novel or book', 'russia', 'biography', 'writer', 'duringcreditsstinger', '1910s']",10.162,134,6.4
22947,Up in the Air,2009-09-05,"['Drama', 'Romance']",rTL1FmvVCuA,"Corporate downsizing expert Ryan Bingham spends his life in planes, airports, and hotels, but just as he’s about to reach a milestone of ten million frequent flyer miles, he meets a woman who causes him to rethink his transient life.",https://www.youtube.com/watch?v=rTL1FmvVCuA,"['suitcase', 'business', 'omaha', 'las vegas', 'on the road', 'downsizing', 'cross country', 'videoconferencing', 'job termination', 'business trip', 'duringcreditsstinger']",14.381,2624,6.8
19898,Pandorum,2009-09-08,"['Action', 'Horror', 'Mystery', 'Science Fiction', 'Thriller']",9q42L4XNVhQ,"Two crew members wake up on an abandoned spacecraft with no idea who they are, how long they've been asleep, or what their mission is. The two soon discover they're actually not alone – and the reality of their situation is more horrifying than they could have imagined.",https://www.youtube.com/watch?v=9q42L4XNVhQ,"['spacecraft', 'mutation', 'dystopia', 'survival', 'mission']",18.811,1645,6.5
19959,Surrogates,2009-09-24,"['Science Fiction', 'Action', 'Thriller']",Zl_h9RaL0es,"Set in a futuristic world where humans live in isolation and interact through surrogate robots, a cop is forced to leave his home for the first time in years in order to investigate the murders of others' surrogates.",https://www.youtube.com/watch?v=Zl_h9RaL0es,"['clone', 'future', 'dystopia', 'murder', 'robot']",16.779,2330,6.1
23827,Paranormal Activity,2009-09-25,"['Horror', 'Mystery']",F_UxLEqd074,"After a young, middle-class couple moves into what seems like a typical suburban house, they become increasingly disturbed by a presence that may or may not be demonic but is certainly the most active in the middle of the night.  Followed by five terrifying installments in the franchise, this is the original found-footage shocker that started it all.",https://www.youtube.com/watch?v=F_UxLEqd074,"['haunting', 'psychic', 'entity', 'demonic possession', 'found footage']",56.441,3658,6.0
22832,Ninja Assassin,2009-09-29,"['Action', 'Thriller']",NhYH26KTNbQ,"Ninja Assassin follows Raizo, one of the deadliest assassins in the world. Taken from the streets as a child, he was transformed into a trained killer by the Ozunu Clan, a secret society whose very existence is considered a myth. But haunted by the merciless execution of his friend by the Clan, Raizo breaks free from them and vanishes. Now he waits, preparing to exact his revenge.",https://www.youtube.com/watch?v=NhYH26KTNbQ,"['assassination', 'assassin', 'ninja fighter', 'revenge', 'ninja', 'ninjutsu']",56.441,942,6.5
12573,A Serious Man,2009-09-30,"['Comedy', 'Drama']",mDKHWRbK2_Q,"It is 1967, and Larry Gopnik, a physics professor at a quiet Midwestern university, has just been informed by his wife Judith that she is leaving him. She has fallen in love with one of his more pompous acquaintances Sy Ableman.",https://www.youtube.com/watch?v=mDKHWRbK2_Q,"['minnesota', 'midlife crisis', 'professor', 'bar mitvah', 'dark comedy', 'telephone call', 'school bus', 'aftercreditsstinger', 'jewish family', '1960s', 'transistor radio']",12.159,1403,6.8
8054,The Imaginarium of Doctor Parnassus,2009-10-01,"['Adventure', 'Fantasy', 'Mystery']",eOL-wZSCn_g,A traveling theater company gives its audience much more than they were expecting.,https://www.youtube.com/watch?v=eOL-wZSCn_g,"['circus', 'immortality', 'elderly', 'aftercreditsstinger', 'duringcreditsstinger', 'magic mirror']",12.075,2077,6.3
37707,Splice,2009-10-06,"['Horror', 'Thriller', 'Science Fiction']",lDB7bnl7nQQ,"Elsa and Clive, two young rebellious scientists, defy legal and ethical boundaries and forge ahead with a dangerous experiment: splicing together human and animal DNA to create a new organism. Named ""Dren"", the creature rapidly develops from a deformed female infant into a beautiful but dangerous winged human-chimera, who forges a bond with both of her creators - only to have that bond turn deadly.",https://www.youtube.com/watch?v=lDB7bnl7nQQ,"['experiment', 'dna', 'genetics', 'gene manipulation', 'genetic engineering']",18.315,1528,5.7
14161,2012,2009-10-10,"['Action', 'Adventure', 'Science Fiction']",sFXGrTng0gQ,"Dr. Adrian Helmsley, part of a worldwide geophysical team investigating the effect on the earth of radiation from unprecedented solar storms, learns that the earth's core is heating up. He warns U.S. President Thomas Wilson that the crust of the earth is becoming unstable and that without proper preparations for saving a fraction of the world's population, the entire race is doomed. Meanwhile, writer Jackson Curtis stumbles on the same information. While the world's leaders race to build ""arks"" to escape the impending cataclysm, Curtis struggles to find a way to save his family. Meanwhile, volcanic eruptions and earthquakes of unprecedented strength wreak havoc around the world.",https://www.youtube.com/watch?v=sFXGrTng0gQ,"['civilization', 'earthquake', 'race against time', 'natural disaster', 'maya civilization', 'end of the world', 'disaster', 'apocalypse', 'destruction', 'volcanic eruption', 'flood', 'ark', 'solar', 'disaster film']",48.34,9435,5.8
24684,An Education,2009-10-29,"['Drama', 'Romance']",Ni6_91UhEc4,"Despite her sheltered upbringing, Jenny is a teen with a bright future; she's smart, pretty, and has aspirations of attending Oxford University. When David, a charming but much older suitor, motors into her life in a shiny automobile, Jenny gets a taste of adult life that she won't soon forget.",https://www.youtube.com/watch?v=Ni6_91UhEc4,"['adolescence', 'age difference', 'parent child relationship', 'self-discovery', 'coming of age', 'based on memoir or autobiography', 'love affair', 'family', 'woman director', 'teaching the ways of the world', 'love and romance', 'teenage life']",12.121,945,6.9
22881,The Blind Side,2009-11-20,['Drama'],KA56LqFszYI,"The story of Michael Oher, a homeless and traumatized boy who became an All American football player and first round NFL draft pick with the help of a caring woman and her family.",https://www.youtube.com/watch?v=KA56LqFszYI,"['american football', 'adoption', 'education', 'private school', 'memphis, tennessee', 'sports', 'based on a true story', 'duringcreditsstinger', 'christian', 'high school football']",32.778,4255,7.6
22821,The Boondock Saints II: All Saints Day,2009-11-24,"['Action', 'Thriller', 'Crime']",h93ezXUz_iU,"Skillfully framed by an unknown enemy for the murder of a priest, wanted vigilante MacManus brothers Murphy and Connor must come out of hiding on a sheep farm in Ireland to fight for justice in Boston.",https://www.youtube.com/watch?v=h93ezXUz_iU,"['boston, massachusetts', 'sheep', 'friendship', 'sequel', 'revenge', 'ireland']",10.846,508,6.0
20766,The Road,2009-11-25,"['Adventure', 'Drama']",bO8EqMsxOiU,"A father and his son walk alone through burned America. Nothing moves in the ravaged landscape save the ash on the wind and water. It is cold enough to crack stones, and, when the snow falls it is gray. The sky is dark. Their destination is the warmer south, although they don't know what, if anything, awaits them there.",https://www.youtube.com/watch?v=bO8EqMsxOiU,"['based on novel or book', 'post-apocalyptic future', 'dystopia', 'paternity', 'survival', 'duringcreditsstinger', 'starvation', 'struggle', 'father son relationship']",15.774,2602,7.0
19995,Avatar,2009-12-10,"['Action', 'Adventure', 'Fantasy', 'Science Fiction']",5PSNL1qE6VY,"In the 22nd century, a paraplegic Marine is dispatched to the moon Pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization.",https://www.youtube.com/watch?v=5PSNL1qE6VY,"['culture clash', 'future', 'space war', 'space colony', 'society', 'space travel', 'futuristic', 'romance', 'space', 'alien', 'tribe', 'alien planet', 'marine', 'soldier', 'battle', 'love affair', 'space opera', 'anti war', 'power relations', 'mind and soul']",82.446,22933,7.5
22954,Invictus,2009-12-10,"['Drama', 'History']",kKLDqC0rLIY,"Newly elected President Nelson Mandela knows his nation remains racially and economically divided in the wake of apartheid. Believing he can bring his people together through the universal language of sport, Mandela rallies South Africa's rugby team as they make their historic run to the 1995 Rugby World Cup Championship match.",https://www.youtube.com/watch?v=kKLDqC0rLIY,"['stadium', 'south africa', 'apartheid', 'nelson mandela', 'sports', 'nation', 'rugby', 'president', 'based on a true story', 'racism', 'poverty', 'celebration', 'duringcreditsstinger', '1990s']",14.864,3021,7.2
10528,Sherlock Holmes,2009-12-23,"['Action', 'Adventure', 'Crime', 'Mystery']",LiBzbNk0lZ0,"Eccentric consulting detective, Sherlock Holmes and Doctor John Watson battle to bring down a new nemesis and unravel a deadly plot that could destroy England.",https://www.youtube.com/watch?v=LiBzbNk0lZ0,"['london, england', 'detective', 'scotland yard', 'based on novel or book', 'coffin', 'black magic', 'arrest', 'partner', 'murder', 'steampunk', 'serial killer', 'pentagram', 'clue', 'victorian era', '1890s']",34.66,11144,7.2
20504,The Book of Eli,2010-01-11,"['Action', 'Thriller', 'Science Fiction']",yAQcwKY0Dik,"A post-apocalyptic tale, in which a lone man fights his way across America in order to protect a sacred book that holds the secrets to saving humankind.",https://www.youtube.com/watch?v=yAQcwKY0Dik,"['bible', 'post-apocalyptic future', 'dystopia', 'chaos', 'faith', 'survival', 'gunfight', 'blind', 'brutality', 'cannibal', 'combat', 'carnage']",19.802,4526,6.8
36970,Oceans,2010-01-22,"['Documentary', 'Family']",uXLbQrK6cXw,"An ecological drama/documentary, filmed throughout the globe. Part thriller, part meditation on the vanishing wonders of the sub-aquatic world.",https://www.youtube.com/watch?v=uXLbQrK6cXw,"['ocean', 'sea', 'fish', 'whale', 'duringcreditsstinger', 'nature & science']",8.934,232,7.2
7978,The Wolfman,2010-02-11,"['Horror', 'History', 'Drama', 'Thriller']",NS3nTkvvHi8,"Lawrence Talbot, an American man on a visit to Victorian London to make amends with his estranged father, gets bitten by a werewolf and, after a moonlight transformation, leaves him with a savage hunger for flesh.",https://www.youtube.com/watch?v=NS3nTkvvHi8,"['parent child relationship', 'victorian england', 'remake', 'curse', 'rural area', 'blood', 'werewolf', 'flesh']",19.173,1383,5.8
34016,She's Out of My League,2010-03-11,"['Comedy', 'Romance']",oWJJGXvL7PM,"When he starts dating drop-dead gorgeous Molly, insecure airport security agent Kirk can't believe it. As his friends and family share their doubts about the relationship lasting, Kirk does everything he can to avoid losing Molly forever.",https://www.youtube.com/watch?v=oWJJGXvL7PM,"['confidence', 'romantic comedy', 'dating', 'insecurity', 'airport security', 'unlikely lovers', 'twenty something', 'duringcreditsstinger', 'pittsburgh, pennsylvania', 'pittsburgh penguins']",15.375,1458,6.3
27573,The Bounty Hunter,2010-03-16,"['Action', 'Comedy', 'Drama']",KSTJsjEaUaw,"Milo Boyd is a bounty hunter whose latest gig is rather satisfying, as he finds out that the bail-skipper he must chase down is his own ex-wife, Nicole -- but she has no intention of getting nabbed without a fight. Complicating matters, Nicole's wannabe-boyfriend, Stewart, joins the chase.",https://www.youtube.com/watch?v=KSTJsjEaUaw,"['bounty hunter', 'ex-husband ex-wife relationship']",12.696,2124,5.8
46207,White Material,2010-03-24,['Drama'],s3nh5zcGUsE,"Amidst turmoil and racial conflict in a Francophone African state, a white French woman fights for her coffee crop, her family and ultimately for her life.",https://www.youtube.com/watch?v=s3nh5zcGUsE,"['africa', 'colonialism', 'woman director']",5.306,85,6.8
18823,Clash of the Titans,2010-04-01,"['Adventure', 'Fantasy', 'Action']",TfyunOnMGqM,"Born of a god but raised as a man, Perseus is helpless to save his family from Hades, vengeful god of the underworld. With nothing to lose, Perseus volunteers to lead a dangerous mission to defeat Hades before he can seize power from Zeus and unleash hell on earth. Battling unholy demons and fearsome beasts, Perseus and his warriors will only survive if Perseus accepts his power as a god, defies fate and creates his own destiny.",https://www.youtube.com/watch?v=TfyunOnMGqM,"['hades', 'mythology', 'greek mythology', 'zeus', 'medusa', 'mythological beast', 'sea monster', 'perseus', 'kraken', 'gods', 'ancient greece', 'based on myths, legends or folklore']",36.648,4741,5.8
