id,title,release_date,genres,video_key,overview,trailer_url,keywords,popularity,vote_count,vote_average
76341,Mad Max: Fury Road,2015-05-13,"['Action', 'Adventure', 'Science Fiction']",hEJnMQG9ev8,"An apocalyptic story set in the furthest reaches of our planet, in a stark desert landscape where humanity is broken, and most everyone is crazed fighting for the necessities of life. Within this world exist two rebels on the run who just might be able to restore order.",https://www.youtube.com/watch?v=hEJnMQG9ev8,"['future', 'chase', 'post-apocalyptic future', 'dystopia', 'australia', 'rescue', 'survival', 'on the run', 'convoy', 'peak oil', 'dark future']",56.44,17558,7.5
99861,Avengers: Age of Ultron,2015-04-22,"['Action', 'Adventure', 'Science Fiction']",MZoO8QVMxkk,"When Tony Stark tries to jumpstart a dormant peacekeeping program, things go awry and Earth’s Mightiest Heroes are put to the ultimate test as the fate of the planet hangs in the balance. As the villainous Ultron emerges, it is up to The Avengers to stop him from enacting his terrible plans, and soon uneasy alliances and unexpected action pave the way for an epic and unique global adventure.",https://www.youtube.com/watch?v=MZoO8QVMxkk,"['seoul, south korea', 'sequel', 'superhero', 'based on comic', 'superhero team', 'duringcreditsstinger', 'marvel cinematic universe']",142.839,17257,7.3
135397,Jurassic World,2015-06-06,"['Action', 'Adventure', 'Science Fiction', 'Thriller']",RFinNxS5KN4,"Twenty-two years after the events of Jurassic Park, Isla Nublar now features a fully functioning dinosaur theme park, Jurassic World, as originally envisioned by John Hammond.",https://www.youtube.com/watch?v=RFinNxS5KN4,"['dna', 'tyrannosaurus rex', 'velociraptor', 'island', 'animal attack', 'sequel', 'disaster', 'escape', 'dinosaur', 'amusement park', 'theme park', 'animal horror']",102.702,16469,6.6
150540,Inside Out,2015-06-09,"['Animation', 'Family', 'Adventure', 'Drama', 'Comedy']",yRUAzGQ3nSY,"Growing up can be a bumpy road, and it's no exception for Riley, who is uprooted from her Midwest life when her father starts a new job in San Francisco. Riley's guiding emotions— Joy, Fear, Anger, Disgust and Sadness—live in Headquarters, the control centre inside Riley's mind, where they help advise her through everyday life and tries to keep things positive, but the emotions conflict on how best to navigate a new city, house and school.",https://www.youtube.com/watch?v=yRUAzGQ3nSY,"['san francisco, california', 'minnesota', 'dream', 'sadness', 'ice hockey', 'cartoon', 'imaginary friend', 'elementary school', 'family relationships', 'memory', 'family', 'kids', 'unicorn', 'running away', 'duringcreditsstinger', 'emotions']",74.863,16071,7.9
140607,Star Wars: The Force Awakens,2015-12-15,"['Action', 'Adventure', 'Science Fiction', 'Fantasy']",sGbxmsDFVnE,"Thirty years after defeating the Galactic Empire, Han Solo and his allies face a new threat from the evil Kylo Ren and his army of Stormtroopers.",https://www.youtube.com/watch?v=sGbxmsDFVnE,"['android', 'spacecraft', 'jedi', 'space opera']",84.485,15447,7.4
286217,The Martian,2015-09-30,"['Drama', 'Adventure', 'Science Fiction']",ej3ioOneTy8,"During a manned mission to Mars, Astronaut Mark Watney is presumed dead after a fierce storm and left behind by his crew. But Watney has survived and finds himself stranded and alone on the hostile planet. With only meager supplies, he must draw upon his ingenuity, wit and spirit to subsist and find a way to signal to Earth that he is alive.",https://www.youtube.com/watch?v=ej3ioOneTy8,"['based on novel or book', 'planet mars', 'nasa', 'isolation', 'spacecraft', 'botanist', 'stranded', 'space', 'engineering', 'survival', 'astronaut', 'struggle for survival', 'science', 'duringcreditsstinger', 'deep space']",53.503,15203,7.7
102899,Ant-Man,2015-07-14,"['Science Fiction', 'Action', 'Adventure']",pWdKf3MneyI,"Armed with the astonishing ability to shrink in scale but increase in strength, master thief Scott Lang must embrace his inner-hero and help his mentor, Doctor Hank Pym, protect the secret behind his spectacular Ant-Man suit from a new generation of towering threats. Against seemingly insurmountable obstacles, Pym and Lang must plan and pull off a heist that will save the world.",https://www.youtube.com/watch?v=pWdKf3MneyI,"['ant', 'shrinking', 'superhero', 'based on comic', 'miniaturization', 'miniature people', 'aftercreditsstinger', 'duringcreditsstinger', 'marvel cinematic universe', 'special suit']",70.081,15047,7.1
281957,The Revenant,2015-12-25,"['Western', 'Drama', 'Adventure']",LoebZZ8K5N0,"In the 1820s, a frontiersman, Hugh Glass, sets out on a path of vengeance against those who left him for dead after a bear mauling.",https://www.youtube.com/watch?v=LoebZZ8K5N0,"['rape', 'based on novel or book', 'parent child relationship', 'mountain', 'winter', 'grizzly bear', 'wilderness', 'forest', 'fur trapping', 'frontier', 'liar', 'based on a true story', 'remake', 'revenge', 'murder', 'gore', 'native american', 'survival', 'bear', 'snow', 'scalping', 'violence', 'wild west', 'bear attack', 'indian attack', 'dead horse', 'starvation', '19th century', 'final battle', 'wolves', 'dreamy', 'child killing']",42.116,14152,7.5
273248,The Hateful Eight,2015-12-25,"['Crime', 'Drama', 'Mystery', 'Western']",IMGwqSA9rww,Bounty hunters seek shelter from a raging blizzard and get caught up in a plot of betrayal and deception.,https://www.youtube.com/watch?v=IMGwqSA9rww,"['bounty hunter', 'wyoming', 'mountain', 'narration', 'hangman', 'stagecoach', 'blizzard', 'post civil war']",24.081,10721,7.7
264660,Ex Machina,2015-01-16,"['Drama', 'Science Fiction']",hEcB7T-C0g8,"Caleb, a coder at the world's largest internet company, wins a competition to spend a week at a private mountain retreat belonging to Nathan, the reclusive CEO of the company. But when Caleb arrives at the remote location he finds that he will have to participate in a strange and fascinating experiment in which he must interact with the world's first true artificial intelligence, housed in the body of a beautiful robot girl.",https://www.youtube.com/watch?v=hEcB7T-C0g8,"['dancing', 'artificial intelligence', 'distrust', 'isolation', 'technology', 'manipulation', 'friendship', 'deception', 'laboratory', 'robot', 'power outage', 'surveillance camera', 'consciousness', 'existentialism', 'lockdown', 'philosophical', 'turing test', 'cybernetics', 'female cyborg', 'human android relationship', 'sex with a robot']",21.537,9893,7.6
131634,The Hunger Games: Mockingjay - Part 2,2015-11-18,"['Action', 'Adventure', 'Science Fiction']",YddkQoxkZMQ,"With the nation of Panem in a full scale war, Katniss confronts President Snow in the final showdown. Teamed with a group of her closest friends – including Gale, Finnick, and Peeta – Katniss goes off on a mission with the unit from District 13 as they risk their lives to stage an assassination attempt on President Snow who has become increasingly obsessed with destroying her. The mortal traps, enemies, and moral choices that await Katniss will challenge her more than any arena she faced in The Hunger Games.",https://www.youtube.com/watch?v=YddkQoxkZMQ,"['based on novel or book', 'revolution', 'strong woman', 'dystopia', 'game of death', 'based on young adult novel']",60.205,9442,6.9
216015,Fifty Shades of Grey,2015-02-11,"['Drama', 'Romance', 'Thriller']",z4nJX8snP4s,"When college senior Anastasia Steele steps in for her sick roommate to interview prominent businessman Christian Grey for their campus paper, little does she realize the path her life will take. Christian, as enigmatic as he is rich and powerful, finds himself strangely drawn to Ana, and she to him. Though sexually inexperienced, Ana plunges headlong into an affair -- and learns that Christian's true sexual proclivities push the boundaries of pain and pleasure.",https://www.youtube.com/watch?v=z4nJX8snP4s,"['based on novel or book', 'bad smell', 'perversion', 'romance', 'spanking', 'billionaire', 'rich', 'bdsm', 'woman director']",124.13,9144,5.9
211672,Minions,2015-06-17,"['Family', 'Animation', 'Adventure', 'Comedy']",jc86EFjLFV4,"Minions Stuart, Kevin and Bob are recruited by Scarlet Overkill, a super-villain who, alongside her inventor husband Herb, hatches a plot to take over the world.",https://www.youtube.com/watch?v=jc86EFjLFV4,"['assistant', 'aftercreditsstinger', 'duringcreditsstinger', 'evil mastermind', 'minions', 'mimoni']",33.243,8508,6.4
262500,Insurgent,2015-03-18,"['Action', 'Adventure', 'Science Fiction', 'Thriller']",sX9-l0iO5w4,Beatrice Prior must confront her inner demons and continue her fight against a powerful alliance which threatens to tear her society apart.,https://www.youtube.com/watch?v=sX9-l0iO5w4,"['based on novel or book', 'revolution', 'dystopia', 'sequel', 'based on young adult novel']",60.528,8172,6.4
206647,Spectre,2015-10-26,"['Action', 'Adventure', 'Thriller']",ujmoYyEyDP8,"A cryptic message from Bond’s past sends him on a trail to uncover a sinister organization. While M battles political forces to keep the secret service alive, Bond peels back the layers of deceit to reveal the terrible truth behind SPECTRE.",https://www.youtube.com/watch?v=ujmoYyEyDP8,"['spy', 'based on novel or book', 'secret agent', 'sequel', 'mi6', 'british secret service', 'united kingdom']",46.967,8111,6.5
168259,Furious 7,2015-04-01,"['Action', 'Thriller']",Skpu5HaVkOc,Deckard Shaw seeks revenge against Dominic Toretto and his family for his comatose brother.,https://www.youtube.com/watch?v=Skpu5HaVkOc,"['car race', 'speed', 'street race', 'revenge', 'car', 'race', 'muscle car']",71.869,8087,7.3
294254,Maze Runner: The Scorch Trials,2015-09-09,"['Science Fiction', 'Action', 'Thriller']",-44_igsZtgU,"Thomas and his fellow Gladers face their greatest challenge yet: searching for clues about the mysterious and powerful organization known as WCKD. Their journey takes them to the Scorch, a desolate landscape filled with unimaginable obstacles. Teaming up with resistance fighters, the Gladers take on WCKD’s vastly superior forces and uncover its shocking plans for them all.",https://www.youtube.com/watch?v=-44_igsZtgU,"['based on novel or book', 'resistance', 'maze', 'post-apocalyptic future', 'dystopia', 'infection', 'on the run', 'escape', 'zombie', 'storm', 'disease', 'desert', 'sewer', 'antidote', 'corporation', 'virus', 'runner', 'city ruin', 'immunity', 'based on young adult novel']",86.75,7857,6.7
264644,Room,2015-10-16,"['Drama', 'Thriller']",E_Ci-pAL4eE,"Held captive for 7 years in an enclosed space, a woman and her young son finally gain their freedom, allowing the boy to experience the outside world for the first time.",https://www.youtube.com/watch?v=E_Ci-pAL4eE,"['based on novel or book', 'carpet', 'isolation', 'kidnapping', 'imprisonment', 'grandparents', 'escape', 'hospital', 'dog', 'captive', ""children's perspectives"", 'skylight', 'mother son relationship']",21.007,7089,8.1
87101,Terminator Genisys,2015-06-23,"['Science Fiction', 'Action', 'Thriller', 'Adventure']",rGSxss7gWak,"The year is 2029. John Connor, leader of the resistance continues the war against the machines. At the Los Angeles offensive, John's fears of the unknown future begin to emerge when TECOM spies reveal a new plot by SkyNet that will attack him from both fronts; past and future, and will ultimately change warfare forever.",https://www.youtube.com/watch?v=rGSxss7gWak,"['saving the world', 'artificial intelligence', 'cyborg', 'killer robot', 'future', 'time travel', 'dystopia', 'sequel', 'robot', 'duringcreditsstinger', 'fin du monde']",80.299,6498,5.9
177677,Mission: Impossible - Rogue Nation,2015-07-23,"['Action', 'Adventure']",F-qBD17wwrQ,"Ethan and team take on their most impossible mission yet—eradicating 'The Syndicate', an International and highly-skilled rogue organisation committed to destroying the IMF.",https://www.youtube.com/watch?v=F-qBD17wwrQ,"['london, england', 'spy', 'austria', 'europe', 'morocco', 'villain', 'sequel', 'mission', 'conspiracy', 'vienna, austria', 'vienna opera']",44.27,6489,7.2
254128,San Andreas,2015-05-27,"['Action', 'Drama', 'Thriller']",SzRbK9qIhBs,"In the aftermath of a massive earthquake in California, a rescue-chopper pilot makes a dangerous journey across the state in order to rescue his estranged daughter.",https://www.youtube.com/watch?v=SzRbK9qIhBs,"['california', 'earthquake', 'catastrophe', 'disaster movie', 'san andreas', 'san andreas california', 'rescue operation']",96.33,6401,6.2
318846,The Big Short,2015-12-11,"['Comedy', 'Drama']",vgqG3ITMv1Q,The men who made millions from a global economic meltdown.,https://www.youtube.com/watch?v=vgqG3ITMv1Q,"['bank', 'fraud', 'biography', 'wall street', 'finances', 'based on a true story', 'animated scene', 'breaking the fourth wall', 'loan', 'financial crisis', 'real estate', 'mortgage']",32.28,6373,7.3
314365,Spotlight,2015-11-06,"['Drama', 'Thriller', 'History']",yXymzwz0V2g,"The true story of how the Boston Globe uncovered the massive scandal of child molestation and cover-up within the local Catholic Archdiocese, shaking the entire Catholic Church to its core.",https://www.youtube.com/watch?v=yXymzwz0V2g,"['child abuse', 'journalism', 'newspaper', 'judge', 'florida', 'boston, massachusetts', 'pedophilia', 'sex scandal', 'victim', 'court', 'cover-up', 'based on a true story', 'priest', 'conspiracy', 'lawyer', 'catholic', 'catholic church', 'lgbt', 'catholicism', 'archdiocese', 'investigative journalism', 'cardinal']",16.946,6361,7.8
198184,Chappie,2015-03-04,"['Crime', 'Action', 'Science Fiction']",HhNshgSYF_M,"Every child comes into the world full of promise, and none more so than Chappie: he is gifted, special, a prodigy. Like any child, Chappie will come under the influence of his surroundings—some good, some bad—and he will rely on his heart and soul to find his way in the world and become his own man. But there's one thing that makes Chappie different from any one else: he is a robot.",https://www.youtube.com/watch?v=HhNshgSYF_M,"['artificial intelligence', 'android', 'future', 'johannesburg south africa', 'dystopia', 'robot', 'robot cop']",63.084,6137,6.8
256591,Focus,2015-02-25,"['Romance', 'Comedy', 'Crime', 'Drama']",btI7yHxn1NU,"Nicky, an accomplished con artist, gets romantically involved with his disciple Jess but later ends their relationship. Years later, she returns as a femme fatale to spoil his plans.",https://www.youtube.com/watch?v=btI7yHxn1NU,"['seduction', 'con man', 'illusion', 'femme fatale', 'deception', 'rivalry', 'con artist', 'illusionist']",26.493,5901,6.9
273481,Sicario,2015-09-17,"['Action', 'Crime', 'Thriller']",7XLQ1bkSLDo,An idealistic FBI agent is enlisted by a government task force to aid in the escalating war against drugs at the border area between the U.S. and Mexico.,https://www.youtube.com/watch?v=7XLQ1bkSLDo,"['mexico', 'cia', 'smoking', 'texas', 'fbi', 'murder', 'dirty cop', 'football (soccer)', 'drugs', 'night vision', 'death of daughter', 'tunnel', 'el paso', 'moral dilemma', 'death of wife', 'mexican cartel']",43.553,5846,7.3
257344,Pixels,2015-07-16,"['Action', 'Comedy', 'Science Fiction']",XAHprLW48no,Video game experts are recruited by the military to fight 1980s-era video game characters who've attacked New York.,https://www.youtube.com/watch?v=XAHprLW48no,"['video game', 'nerd', 'alien attack', 'live action and animation', 'pixels', 'alternative world']",50.76,5790,5.7
150689,Cinderella,2015-03-12,"['Romance', 'Fantasy', 'Family', 'Drama']",20DF6U1HcGQ,"When her father unexpectedly passes away, young Ella finds herself at the mercy of her cruel stepmother and her daughters. Never one to give up hope, Ella's fortunes begin to change after meeting a dashing stranger in the woods.",https://www.youtube.com/watch?v=20DF6U1HcGQ,"['magic', 'prince', 'fairy tale', 'kingdom', 'royalty', 'orphan', 'lost shoe', 'evil stepmother', 'based on fairy tale', 'retelling', 'live action remake', 'cinderella']",52.264,5718,6.8
