id,title,release_date,genres,video_key,overview,trailer_url,keywords,popularity,vote_count,vote_average
671,Harry Potter and the Philosopher's Stone,2001-11-16,"['Adventure', 'Fantasy']",PbdM1db3JbY,"Harry Potter has lived under the stairs at his aunt and uncle's house his whole life. But on his 11th birthday, he learns he's a powerful wizard -- with a place waiting for him at the Hogwarts School of Witchcraft and Wizardry. As he learns to harness his newfound powers with the help of the school's kindly headmaster, Harry uncovers the truth about his parents' deaths -- and about the villain who's to blame.",https://www.youtube.com/watch?v=PbdM1db3JbY,"['witch', 'based on novel or book', 'christmas party', 'magic', 'school friend', 'halloween', 'child hero', 'chosen one', 'friendship', 'school', 'fantasy world', 'wizard', 'based on young adult novel']",154.594,19613,7.9
120,The Lord of the Rings: The Fellowship of the Ring,2001-12-18,"['Adventure', 'Fantasy', 'Action']",V75dMMIW2B4,"Young hobbit Frodo Baggins, after inheriting a mysterious ring from his uncle Bilbo, must leave his home in order to keep it from falling into the hands of its evil creator. Along the way, a fellowship is formed to protect the ringbearer and make sure that the ring arrives at its final destination: Mt. Doom, the only place where it can be destroyed.",https://www.youtube.com/watch?v=V75dMMIW2B4,"['elves', 'dwarf', 'orcs', 'hobbit', 'loss of loved one', 'based on novel or book', 'river', 'mountain', 'mine', 'fireworks', 'castle', 'volcano', 'birthday party', 'uncle', 'addiction', 'fugitive', 'battle', 'violence', 'death', 'blizzard', 'wizard', 'journey', 'ring', 'live action and animation', 'sword and sorcery', 'middle-earth']",82.291,18626,8.3
585,"Monsters, Inc.",2001-11-01,"['Animation', 'Comedy', 'Family']",8IBNZ6O2kMk,"James Sullivan and Mike Wazowski are monsters, they earn their living scaring children and are the best in the business... even though they're more afraid of the children than they are of them. When a child accidentally enters their world, James and Mike suddenly find that kids are not to be afraid of and they uncover a conspiracy that could threaten all children across the world.",https://www.youtube.com/watch?v=8IBNZ6O2kMk,"['monster', 'cheating', 'kidnapping', 'infant', 'villain', 'panic', 'energy supply', 'company', 'portal', 'friends', 'rivalry', 'hijinks', 'best friend', 'scream', 'chameleon', 'family', 'parallel world', 'conveyor belt', 'invisibility', 'energy company', 'conspirators']",114.771,13818,7.8
808,Shrek,2001-05-18,"['Animation', 'Comedy', 'Fantasy', 'Adventure']",W37DlG1i61s,"It ain't easy bein' green -- especially if you're a likable (albeit smelly) ogre named Shrek. On a mission to retrieve a gorgeous princess from the clutches of a fire-breathing dragon, Shrek teams up with an unlikely compatriot -- a wisecracking donkey.",https://www.youtube.com/watch?v=W37DlG1i61s,"['magic', 'liberation', 'lordship', 'prince', 'castle', 'fairy tale', 'donkey', 'robin hood', 'enchantment', 'swamp', 'princess', 'parody', 'anthropomorphism', 'dragon', 'woman director', 'ogre']",122.532,11914,7.6
129,Spirited Away,2001-07-20,"['Animation', 'Family', 'Fantasy']",ByXuk9QqQkk,"A young girl, Chihiro, becomes trapped in a strange new world of spirits. When her parents undergo a mysterious transformation, she must call upon the courage she never knew she had to free her family.",https://www.youtube.com/watch?v=ByXuk9QqQkk,"['witch', 'parent child relationship', 'magic', 'darkness', 'bath house', 'ghost world', 'spirit', 'parallel world', 'amusement park', 'youkai', 'japanese mythology', 'anime']",65.847,10922,8.5
141,Donnie Darko,2001-10-26,"['Fantasy', 'Drama', 'Mystery']",bzLn8sYeM9o,"After narrowly escaping a bizarre accident, a troubled teenager is plagued by visions of a large bunny rabbit that manipulates him to commit a series of crimes.",https://www.youtube.com/watch?v=bzLn8sYeM9o,"['fire', 'parent child relationship', 'halloween', 'airplane', 'time travel', 'loss', 'school performance', 'imaginary friend', 'surrealism', 'suburbia', 'vision', 'teenager', 'cult film', 'mental illness', 'virginia', 'sleepwalking', '1980s', 'parallel universe', 'plot twist']",27.699,9097,7.8
161,Ocean's Eleven,2001-12-07,"['Thriller', 'Crime']",ImMGNQ2OEjo,"Less than 24 hours into his parole, charismatic thief Danny Ocean is already rolling out his next plan: In one night, Danny's hand-picked crew of specialists will attempt to steal more than $150 million from three Las Vegas casinos. But to score the cash, Danny risks his chances of reconciling with ex-wife, Tess.",https://www.youtube.com/watch?v=ImMGNQ2OEjo,"['prison', 'pickpocket', 'strip club', 'thief', 'caper', 'heist', 'con artist', 'atlantic city', 'salt lake city, utah', 'las vegas', 'card dealer', 'explosives expert']",31.047,8620,7.4
194,Amélie,2001-04-25,"['Comedy', 'Romance']",2UT5xaAfxWU,"At a tiny Parisian café, the adorable yet painfully shy Amélie accidentally discovers a gift for helping others. Soon Amelie is spending her days as a matchmaker, guardian angel, and all-around do-gooder. But when she bumps into a handsome stranger, will she find the courage to become the star of her very own love story?",https://www.youtube.com/watch?v=2UT5xaAfxWU,"['paris, france', 'love triangle', 'ghost train', 'sex shop', 'shyness', 'montmartre', 'daughter', 'garden gnome', 'journey around the world', 'photography', 'magic realism', 'montmartre paris']",19.558,8464,7.9
453,A Beautiful Mind,2001-12-11,"['Drama', 'Romance']",WFJgUm7iOKw,"John Nash is a brilliant but asocial mathematician fighting schizophrenia. After he accepts secret work in cryptography, his life takes a turn for the nightmarish.",https://www.youtube.com/watch?v=WFJgUm7iOKw,"['individual', 'schizophrenia', 'massachusetts', ""love of one's life"", 'intelligence', 'mathematician', 'market economy', 'economic theory', 'princeton university', 'nobel prize', 'mathematical theorem', 'm.i.t.', 'biography', 'mathematics', 'delusion']",25.945,7407,7.8
9799,The Fast and the Furious,2001-06-22,"['Action', 'Crime', 'Thriller']",ZsJz2TJAPjw,"Domenic Toretto is a Los Angeles street racer suspected of masterminding a series of big-rig hijackings. When undercover cop Brian O'Conner infiltrates Toretto's iconoclastic crew, he falls for Toretto's sister and must choose a side: the gang or the LAPD.",https://www.youtube.com/watch?v=ZsJz2TJAPjw,"['street gang', 'car race', 'undercover', 'auto-tuning', 'street race', 'los angeles, california', 'car', 'aftercreditsstinger', 'duringcreditsstinger']",3.559,7127,6.9
1734,The Mummy Returns,2001-05-04,"['Adventure', 'Action', 'Fantasy']",ptmLrNpmcBo,"Rick and Evelyn O’Connell, along with their 8-year-old son Alex, discover the key to the legendary Scorpion King’s might: the fabled Bracelet of Anubis. Unfortunately, a newly resurrected Imhotep has designs on the bracelet as well, and isn’t above kidnapping its new bearer, Alex, to gain control of Anubis’s otherworldly army.",https://www.youtube.com/watch?v=ptmLrNpmcBo,"['egypt', 'pyramid', 'mummy', 'nile', 'son', 'tomb', 'ancient egypt', 'bracelet', '1930s', 'egyptian tomb']",37.742,5087,6.3
331,Jurassic Park III,2001-07-18,"['Adventure', 'Action', 'Thriller', 'Science Fiction']",gjIaV6CU0wA,"In need of funds for research, Dr. Alan Grant accepts a large sum of money to accompany Paul and Amanda Kirby on an aerial tour of the infamous Isla Sorna. It isn't long before all hell breaks loose and the stranded wayfarers must fight for survival as a host of new -- and even more deadly -- dinosaurs try to make snacks of them.",https://www.youtube.com/watch?v=gjIaV6CU0wA,"['exotic island', 'dna', 'paleontology', 'tyrannosaurus rex', 'velociraptor', 'spinosaurus', 'airplane', 'rescue', 'mission', 'dinosaur', 'paragliding', 'pterodactyl', 'disaster movie', 'costa rica']",1.428,5053,6.1
