id,title,release_date,genres,video_key,overview,trailer_url,keywords,popularity,vote_count,vote_average
157336,Interstellar,2014-11-05,"['Adventure', 'Drama', 'Science Fiction']",2LqzF5WauAw,The adventures of a group of explorers who make use of a newly discovered wormhole to surpass the limitations on human space travel and conquer the vast distances involved in an interstellar voyage.,https://www.youtube.com/watch?v=2LqzF5WauAw,"['artificial intelligence', 'nasa', 'spacecraft', 'expedition', 'future', 'wormhole', 'space travel', 'famine', 'time travel', 'black hole', 'dystopia', 'race against time', 'quantum mechanics', 'space', 'rescue', 'family relationships', 'robot', 'astronaut', 'scientist', 'single father', 'farmer', 'space station', 'father daughter relationship', 'journey to the future']",95.518,24975,8.3
118340,Guardians of the Galaxy,2014-07-30,"['Action', 'Science Fiction', 'Adventure']",b7yOuhI1dzU,"Light years from Earth, 26 years after being abducted, Peter Quill finds himself the prime target of a manhunt after discovering an orb wanted by Ronan the Accuser.",https://www.youtube.com/watch?v=b7yOuhI1dzU,"['spacecraft', 'based on comic', 'space', 'orphan', 'adventurer', 'aftercreditsstinger', 'duringcreditsstinger', 'marvel cinematic universe']",40.875,21924,7.9
100402,Captain America: The Winter Soldier,2014-03-20,"['Action', 'Adventure', 'Science Fiction']",7SlILk2WMTI,"After the cataclysmic events in New York with The Avengers, Steve Rogers, aka Captain America is living quietly in Washington, D.C. and trying to adjust to the modern world. But when a S.H.I.E.L.D. colleague comes under attack, Steve becomes embroiled in a web of intrigue that threatens to put the world at risk. Joining forces with the Black Widow, Captain America struggles to expose the ever-widening conspiracy while fighting off professional assassins sent to silence him at every turn. When the full scope of the villainous plot is revealed, Captain America and the Black Widow enlist the help of a new ally, the Falcon. However, they soon find themselves up against an unexpected and formidable enemy—the Winter Soldier.",https://www.youtube.com/watch?v=7SlILk2WMTI,"['washington d.c.', 'future', 'shield', 'superhero', 'based on comic', 'aftercreditsstinger', 'duringcreditsstinger', 'marvel cinematic universe', 'political thriller']",48.59,13978,7.7
245891,John Wick,2014-10-22,"['Action', 'Thriller']",2AUmvWm5ZDQ,Ex-hitman John Wick comes out of retirement to track down the gangsters that took everything from him.,https://www.youtube.com/watch?v=2AUmvWm5ZDQ,"['hitman', 'gangster', 'shooting', 'russian mafia', 'revenge', 'murder', 'dog', 'retired', 'widower']",59.394,13857,7.3
210577,Gone Girl,2014-10-01,"['Mystery', 'Thriller', 'Drama']",2-_-1nJf8Vg,"With his wife's disappearance having become the focus of an intense media circus, a man sees the spotlight turned on him when it's suspected that he may not be innocent.",https://www.youtube.com/watch?v=2-_-1nJf8Vg,"['based on novel or book', 'wife', 'investigation', 'marriage crisis', 'disappearance', 'cheating husband', 'missing person', 'search party', 'criminal lawyer', 'wife murder', 'murder suspect', 'missing wife']",50.923,13790,7.9
205596,The Imitation Game,2014-11-14,"['History', 'Drama', 'Thriller', 'War']",j2jRs4EAvWM,"Based on the real life story of legendary cryptanalyst Alan Turing, the film portrays the nail-biting race against time by Turing and his brilliant team of code-breakers at Britain's top-secret Government Code and Cypher School at Bletchley Park, during the darkest days of World War II.",https://www.youtube.com/watch?v=j2jRs4EAvWM,"['england', 'homophobia', 'world war ii', 'mathematician', 'biography', 'male homosexuality', 'logician', 'cryptography', 'gay', 'lgbt interest']",34.238,13143,8
198663,The Maze Runner,2014-09-10,"['Action', 'Mystery', 'Science Fiction', 'Thriller']",64-iSYVmMVY,"Set in a post-apocalyptic world, young Thomas is deposited in a community of boys after his memory is erased, soon learning they're all trapped in a maze that will require him to join forces with fellow “runners” for a shot at escape.",https://www.youtube.com/watch?v=64-iSYVmMVY,"['based on novel or book', 'maze', 'post-apocalyptic future', 'dystopia', 'escape', 'memory loss', 'erased memory', 'trapped', 'runner', 'based on young adult novel']",134.502,13055,7.1
207703,Kingsman: The Secret Service,2014-12-13,"['Crime', 'Comedy', 'Action', 'Adventure']",kl8F-8tR8to,The story of a super-secret spy organization that recruits an unrefined but promising street kid into the agency's ultra-competitive training program just as a global threat emerges from a twisted tech genius.,https://www.youtube.com/watch?v=kl8F-8tR8to,"['spy', 'great britain', 'secret organization', 'secret agent', 'based on comic', 'united kingdom', 'duringcreditsstinger']",66.973,12719,7.6
240832,Lucy,2014-07-25,"['Action', 'Science Fiction']",l7zAV_MDC68,"A woman, accidentally caught in a dark deal, turns the tables on her captors and transforms into a merciless warrior evolved beyond human logic.",https://www.youtube.com/watch?v=l7zAV_MDC68,"['artificial intelligence', 'telepathy', 'intelligence', 'drug mule', 'telekinesis', 'futuristic', 'drugs', 'super power', 'tough girl', 'surgery', 'brain capacity', 'synthetic drug', 'human brain']",65.685,12697,6.4
177572,Big Hero 6,2014-10-24,"['Adventure', 'Family', 'Animation', 'Action', 'Comedy']",8IdMPpKMdcc,"The special bond that develops between plus-sized inflatable robot Baymax, and prodigy Hiro Hamada, who team up with a group of friends to form a band of high-tech heroes.",https://www.youtube.com/watch?v=8IdMPpKMdcc,"['sibling relationship', 'san francisco, california', 'martial arts', 'hero', 'talent', 'friendship', 'cartoon', 'revenge', 'tokyo, japan', 'best friend', 'another dimension', 'robot', 'boy genius', 'hate', 'aftercreditsstinger', 'moral dilemma', 'teen superhero', 'dead brother']",103.952,12441,7.8
131631,The Hunger Games: Mockingjay - Part 1,2014-11-19,"['Science Fiction', 'Adventure', 'Thriller']",C_Tsj_wTJkQ,Katniss Everdeen reluctantly becomes the symbol of a mass rebellion against the autocratic Capitol.,https://www.youtube.com/watch?v=C_Tsj_wTJkQ,"['based on novel or book', 'resistance', 'post-apocalyptic future', 'dystopia', 'sequel', 'female protagonist', 'bow and arrow', 'game', 'future war', 'revolt', 'class prejudice', 'human subjugation', 'based on young adult novel']",90.479,12292,6.8
