id,title,release_date,genres,video_key,overview,trailer_url,keywords,popularity,vote_count,vote_average
495764,Birds of Prey (and the Fantabulous Emancipation of One Harley Quinn),2020-02-05,"['Action', 'Crime']",kGM4uYZzfu0,"Harley Quinn joins forces with a singer, an assassin and a police detective to help a young girl who had a hit placed on her after she stole a rare diamond from a crime lord.",https://www.youtube.com/watch?v=kGM4uYZzfu0,"['dc comics', 'based on comic', 'woman director', 'dc extended universe', 'the joker', 'gotham city']",1088.244,6801,7.1
454626,Sonic the Hedgehog,2020-02-12,"['Action', 'Science Fiction', 'Comedy', 'Family']",szby7ZHLnkA,"Based on the global blockbuster videogame franchise from Sega, Sonic the Hedgehog tells the story of the world’s speediest hedgehog as he embraces his new home on Earth. In this live-action adventure comedy, Sonic and his new best friend team up to defend the planet from the evil genius Dr. Robotnik and his plans for world domination.",https://www.youtube.com/watch?v=szby7ZHLnkA,"['video game', 'san francisco, california', 'friendship', 'road trip', 'cop', 'based on video game', 'duringcreditsstinger', 'bar fight', 'hedgehog', 'live action remake', 'flossing']",138.496,6473,7.5
38700,Bad Boys for Life,2020-01-15,"['Thriller', 'Action', 'Crime']",jKCj3XuPG8M,"Marcus and Mike are forced to confront new threats, career changes, and midlife crises as they join the newly created elite team AMMO of the Miami police department to take down the ruthless Armando Armas, the vicious leader of a Miami drug cartel.",https://www.youtube.com/watch?v=jKCj3XuPG8M,"['detective', 'police', 'sequel', 'police officer', 'police detective', 'buddy comedy', 'buddy film', 'action hero']",706.168,5905,7.2
664413,365 Days,2020-02-07,"['Drama', 'Romance']",J79D3hny-e8,"Massimo Torricelli, a young and handsome boss of a Sicilian Mafia family, has no other option but to takeover after his father has been assassinated. Laura is a sales director in a luxurious hotel in Warsaw. She has a successful career, but her private life lacks passion. She is taking one last shot to save her relationship. Together with her bone-headed boyfriend Martin and some other friends, she takes a trip to Sicily. She does not expect that Massimo, the most dangerous man on the island, will get in her way, kidnap her, hold her captive and give her 365 days - to fall in love with him.",https://www.youtube.com/watch?v=J79D3hny-e8,"['kidnapping', 'nightclub', 'gangster', 'yacht', 'mansion', 'prostitution', 'relationship', 'softcore', 'mature', 'bdsm', 'rich man poor woman', 'abduction', 'sex']",62.676,5311,7.1
508442,Soul,2020-12-25,"['Family', 'Animation', 'Comedy', 'Drama', 'Music', 'Fantasy']",xOsLIiBStEs,"Joe Gardner is a middle school teacher with a love for jazz music. After a successful gig at the Half Note Club, he suddenly gets into an accident that separates his soul from his body and is transported to the You Seminar, a center in which souls develop and gain passions before being transported to a newborn child. Joe must enlist help from the other souls-in-training, like 22, a soul who has spent eons in the You Seminar, in order to get back to Earth.",https://www.youtube.com/watch?v=xOsLIiBStEs,"['new york city', 'jazz', 'jazz singer or musician', 'musician', 'teacher', 'life after death', 'selbstfindung']",1739.576,4437,8.3
577922,Tenet,2020-08-22,"['Action', 'Thriller', 'Science Fiction']",LdOM0x0XDMo,"Armed with only one word - Tenet - and fighting for the survival of the entire world, the Protagonist journeys through a twilight world of international espionage on a mission that will unfold in something beyond real time.",https://www.youtube.com/watch?v=LdOM0x0XDMo,"['spy', 'assassin', 'airport', 'norway', 'boat', 'fire engine', 'time', 'mumbai (bombay), india', 'time travel', 'arms dealer', 'espionage', 'crime scene', 'terrorism', 'paradox', 'car chase', 'swat team', 'terrorist attack', 'nuclear weapons', 'terrorist plot', 'time traveler', 'alternate timeline', 'palindrome', 'time paradox', 'kiev russia', 'spy thriller', 'tallinn', '2020s']",842.342,4221,7.3
337401,Mulan,2020-09-04,"['Adventure', 'Fantasy']",KK8FHdFluOQ,"When the Emperor of China issues a decree that one man per family must serve in the Imperial Chinese Army to defend the country from Huns, Hua Mulan, the eldest daughter of an honored warrior, steps in to take the place of her ailing father. She is spirited, determined and quick on her feet. Disguised as a man by the name of Hua Jun, she is tested every step of the way and must harness her innermost strength and embrace her true potential.",https://www.youtube.com/watch?v=KK8FHdFluOQ,"['china', 'martial arts', 'hero', 'false identity', 'honor', 'heroine', 'based on myths, legends or folklore', 'courage', 'costumes']",387.167,4208,7.1
583083,The Kissing Booth 2,2020-07-24,"['Comedy', 'Romance']",fjVonI2oVeM,"With college decisions looming, Elle juggles her long-distance romance with Noah, changing relationship with bestie Lee and feelings for a new classmate.",https://www.youtube.com/watch?v=fjVonI2oVeM,[],98.39,3875,8
508439,Onward,2020-02-29,"['Animation', 'Family', 'Adventure', 'Comedy', 'Fantasy']",gn5QmllRCn4,"In a suburban fantasy world, two teenage elf brothers embark on an extraordinary quest to discover if there is still a little magic left out there.",https://www.youtube.com/watch?v=gn5QmllRCn4,"['elves', 'magic', 'dead father', 'dead parent', 'fantasy world', 'teenage protagonist', 'brother brother relationship']",84.54,3847,7.9
338762,Bloodshot,2020-03-05,"['Action', 'Science Fiction']",vOUVVDWdXbo,"After he and his wife are murdered, marine Ray Garrison is resurrected by a team of scientists. Enhanced with nanotechnology, he becomes a superhuman, biotech killing machine—'Bloodshot'. As Ray first trains with fellow super-soldiers, he cannot recall anything from his former life. But when his memories flood back and he remembers the man that killed both him and his wife, he breaks out of the facility to get revenge, only to discover that there's more to the conspiracy than he thought.",https://www.youtube.com/watch?v=vOUVVDWdXbo,"['nanotechnology', 'superhero', 'based on comic', 'memory', 'psychotronic', 'shared universe', 'valiant comics']",558.298,3546,6.9
