id,title,release_date,genres,video_key,overview,trailer_url,keywords,popularity,vote_count,vote_average
58,Pirates of the Caribbean: Dead Man's Chest,2006-07-06,"['Adventure', 'Fantasy', 'Action']",elqO-GNfStM,Captain Jack Sparrow works his way out of a blood debt with the ghostly Davy Jones to avoid eternal damnation.,https://www.youtube.com/watch?v=elqO-GNfStM,"['witch', 'fortune teller', 'bondage', 'exotic island', 'monster', 'captain', 'east india trading company', 'compass', 'ship', 'daughter', 'sword fight', 'pirate', 'cannibal', 'swashbuckler', 'kraken', 'aftercreditsstinger']",60.8,11919,7.3
1124,The Prestige,2006-10-19,"['Drama', 'Mystery', 'Thriller']",ijXruSzfGEc,"A mysterious story of two magicians whose intense rivalry leads them on a life-long battle for supremacy -- full of obsession, deceit and jealousy with dangerous and deadly consequences.",https://www.youtube.com/watch?v=ijXruSzfGEc,"['competition', 'secret', 'obsession', 'magic', 'diary', 'dying and death', 'class society', 'illusion', 'tricks', 'hostility', 'class', 'partner', 'rivalry', 'nikola tesla', 'tesla coil']",22.928,11318,8.2
1422,The Departed,2006-10-05,"['Drama', 'Thriller', 'Crime']",iojhqm0JTW4,"To take down South Boston's Irish Mafia, the police send in one of their own to infiltrate the underworld, not realizing the syndicate has done likewise. While an undercover cop curries favor with the mob kingpin, a career criminal rises through the police ranks. But both sides soon discover there's a mole among them.",https://www.youtube.com/watch?v=iojhqm0JTW4,"['undercover', 'boston, massachusetts', 'police', 'friends', 'remake', 'mafia', 'undercover cop', 'mobster', 'mole', 'state police', 'police training', 'realtor']",31.046,10810,8.2
752,V for Vendetta,2006-02-23,"['Action', 'Thriller', 'Fantasy']",ZR5xUl2Suew,"In a world in which Great Britain has become a fascist state, a masked vigilante known only as “V” conducts guerrilla warfare against the oppressive British government. When V rescues a young woman from the secret police, he finds in her an ally with whom he can continue his fight to free the people of Britain.",https://www.youtube.com/watch?v=ZR5xUl2Suew,"['detective', 'dc comics', 'fascism', 'fascist', 'dystopia', 'government', 'chancellor', 'based on comic', 'revenge', 'torture', 'hatred', 'masked vigilante', 'vengeful spirit', 'activist', 'vengeful']",25.156,10776,7.9
1271,300,2006-12-09,"['Action', 'Adventure', 'War']",UrIbxk7idYA,"Based on Frank Miller's graphic novel, ""300"" is very loosely based the 480 B.C. Battle of Thermopylae, where the King of Sparta led his army against the advancing Persians; the battle is said to have inspired all of Greece to band together against the Persians, and helped usher in the world's first democracy.",https://www.youtube.com/watch?v=UrIbxk7idYA,"['evisceration', 'javelin', 'shield', 'army', 'ancient world', 'based on graphic novel', 'ancient greece', 's.a.t.', 'minions', 'warrior', 'sparta greece', '5th century bc']",40.237,10399,7.1
920,Cars,2006-06-08,"['Animation', 'Adventure', 'Comedy', 'Family']",SbXIj2T-_uk,"Lightning McQueen, a hotshot rookie race car driven to succeed, discovers that life is about the journey, not the finish line, when he finds himself unexpectedly detoured in the sleepy Route 66 town of Radiator Springs. On route across the country to the big Piston Cup Championship in California to compete against two seasoned pros, McQueen gets to know the town's offbeat characters.",https://www.youtube.com/watch?v=SbXIj2T-_uk,"['car race', 'route 66', 'porsche', 'retirement', 'friendship', 'road trip', 'rural area', 'anthropomorphism', 'los angeles, california', 'car', 'aftercreditsstinger', 'duringcreditsstinger']",40.554,10290,6.8
350,The Devil Wears Prada,2006-06-30,"['Comedy', 'Drama', 'Romance']",jSeXR0gQHQI,"Andy moves to New York to work in the fashion industry. Her boss is extremely demanding, cruel and won't let her succeed if she doesn't fit into the high class elegant look of their magazine.",https://www.youtube.com/watch?v=jSeXR0gQHQI,"['paris, france', 'new york city', 'journalist', 'based on novel or book', 'journalism', 'fashion journal', 'assistant', 'job entrant', 'job interview', 'editor-in-chief', 'fashion', 'fashion magazine', 'bullied', 'fashion industry']",42.061,8907,7.4
1417,Pan's Labyrinth,2006-08-25,"['Fantasy', 'Drama', 'War']",8K0k0EkgXdk,"Living with her tyrannical stepfather in a new home with her pregnant mother, 10-year-old Ofelia feels alone until she explores a decaying labyrinth guarded by a mysterious faun who claims to know her destiny. If she wishes to return to her real father, Ofelia must complete three terrifying tasks.",https://www.youtube.com/watch?v=8K0k0EkgXdk,"['spain', 'resistance', 'servant', 'anti hero', 'fairy tale', 'franco regime (francoism)', 'army', 'princess', 'love', 'woods', 'cruelty', 'hiding', 'labyrinth', 'magic realism', 'mythological', 'children in wartime', 'brutal violence', 'post spanish civil war', 'faun']",31.57,7918,7.7
36557,Casino Royale,2006-11-14,"['Adventure', 'Action', 'Thriller']",U4NT78c-pYs,"Le Chiffre, a banker to the world's terrorists, is scheduled to participate in a high-stakes poker game in Montenegro, where he intends to use his winnings to establish his financial grip on the terrorist market. M sends Bond—on his maiden mission as a 00 Agent—to attend this game and prevent Le Chiffre from winning. With the help of Vesper Lynd and Felix Leiter, Bond enters the most important poker game in his already dangerous career.",https://www.youtube.com/watch?v=U4NT78c-pYs,"['italy', 'poker', 'casino', 'based on novel or book', 'terrorist', 'banker', 'money', 'free running', 'torture', 'british secret service', 'montenegro']",33.542,7782,7.5
1593,Night at the Museum,2006-10-20,"['Action', 'Adventure', 'Comedy', 'Family', 'Fantasy']",YXu7kqD1JLs,"Chaos reigns at the natural history museum when night watchman Larry Daley accidentally stirs up an ancient curse, awakening Attila the Hun, an army of gladiators, a Tyrannosaurus rex and other exhibits.",https://www.youtube.com/watch?v=YXu7kqD1JLs,"['museum', 'skeleton', 'night shift', 'chaos', 'genghis khan', 'maya civilization', 'natural history', 'theodore roosevelt', 'dinosaur', ""based on children's book"", 'magical object', 'security guard', 'duringcreditsstinger', 'inanimate objects coming to life']",21.671,7713,6.5
950,Ice Age: The Meltdown,2006-03-29,"['Animation', 'Family', 'Comedy', 'Adventure']",kDP8ERAUnZc,"Diego, Manny and Sid return in this sequel to the hit animated movie Ice Age. This time around, the deep freeze is over, and the ice-covered earth is starting to melt, which will destroy the trio's cherished valley. The impending disaster prompts them to reunite and warn all the other beasts about the desperate situation.",https://www.youtube.com/watch?v=kDP8ERAUnZc,"['mammoth', 'sloth', 'ice age', 'barrier ice', 'ice melting', 'iceberg', 'flooding', 'lovers', 'deluge', 'saber-toothed tiger']",63.075,7459,6.6
36668,X-Men: The Last Stand,2006-05-24,"['Adventure', 'Action', 'Science Fiction', 'Thriller']",yaqeXXuoD7I,"When a cure is found to treat mutations, lines are drawn amongst the X-Men—led by Professor Charles Xavier—and the Brotherhood, a band of powerful mutants organised under Xavier's former ally, Magneto.",https://www.youtube.com/watch?v=yaqeXXuoD7I,"['mutant', 'based on comic', 'superhuman', 'beast', 'cyclops', 'aftercreditsstinger', 'x-men', ""fox's marvel universe""]",1.828,7312,6.4
1402,The Pursuit of Happyness,2006-12-14,['Drama'],ieqidYFPRA4,A struggling salesman takes custody of his son as he's poised to begin a life-changing professional career.,https://www.youtube.com/watch?v=ieqidYFPRA4,"['san francisco, california', 'single parent', 'homeless person', 'bus', 'worker', 'homelessness', 'work', 'church service', 'bad luck', 'biography', 'salesman', 'stockbroker']",26.064,7225,7.9
591,The Da Vinci Code,2006-05-17,"['Thriller', 'Mystery']",lfqHb6INj3w,"A murder in Paris’ Louvre Museum and cryptic clues in some of Leonardo da Vinci’s most famous paintings lead to the discovery of a religious mystery. For 2,000 years a secret society closely guards information that — should it come to light — could rock the very foundations of Christianity.",https://www.youtube.com/watch?v=lfqHb6INj3w,"['paris, france', 'holy grail', 'christianity', 'monk', 'based on novel or book', 'zurich', 'secret society', 'louvre museum', 'heresy', 'mona lisa (la gioconda)', 'freemason', 'conspiracy', 'pentagram', 'tomb', 'catholicism', 'cryptologist', 'iconography', 'albino', 'sect']",24.67,6903,6.7
