id,title,release_date,genres,video_key,overview,trailer_url,keywords,popularity,vote_count,vote_average
456165,Family Is Family,2018-02-28,['Comedy'],,Valentin D is a hot designer architect who claims to be an orphan because he is too ashamed to admit he is the son of working-class scrap metal merchants from the north of France.,,[],7.988,543,5.9
387592,Early Man,2018-01-26,"['Family', 'Comedy', 'Animation', 'Adventure']",GC5FIWUFfUY,"Dug, along with his sidekick Hognob, unite a cavemen tribe to save their hidden valley from being spoiled and, all together as a team, to face the menace of a mysterious and mighty enemy, on the turf of an ancient and sacred sport.",https://www.youtube.com/watch?v=GC5FIWUFfUY,"['stone age', 'mining', 'sports', 'stop motion', 'prehistoric', 'cavemen', 'kids', 'claymation', 'plasticine', 'football (soccer) match', 'bronze age']",19.419,543,6.1
291984,The Death & Life of John F. Donovan,2018-09-10,['Drama'],k2IN-pGwb1E,"A decade after the death of an American TV star, a young actor reminisces about the written correspondence he once shared with the former, as well as the impact those letters had on both their lives.",https://www.youtube.com/watch?v=k2IN-pGwb1E,"['movie business', 'celebrity', 'hollywood', 'actor', 'gay']",11.358,538,7.1
535437,Swiped,2018-11-06,"['Comedy', 'Drama']",x7jc8dM0JZI,"James, a college freshman and computer genius, is enlisted by his womanizing roommate, Lance, to code the ultimate hook-up app. But when James discovers that his divorced mother is using the app, unexpected consequences ensue.",https://www.youtube.com/watch?v=x7jc8dM0JZI,"['m.i.t.', 'college', 'dating apps']",33.744,536,4.4
340022,Gringo,2018-03-08,"['Comedy', 'Action']",MnKbM9Zxtn8,An American businessman with a stake in a pharmaceutical company that's about to go public finds his life is thrown into turmoil by an incident in Mexico.,https://www.youtube.com/watch?v=MnKbM9Zxtn8,"['kidnapping', 'drug cartel', 'shootout', 'boyfriend girlfriend']",19.17,534,5.9
505262,My Hero Academia: Two Heroes,2018-08-03,"['Animation', 'Action', 'Comedy', 'Fantasy', 'Adventure']",eU7FlWNWr8o,"All Might and Deku accept an invitation to go abroad to a floating and mobile manmade city, called 'I Island', where they research quirks as well as hero supplemental items at the special 'I Expo' convention that is currently being held on the island. During that time, suddenly, despite an iron wall of security surrounding the island, the system is breached by a villain, and the only ones able to stop him are the students of Class 1-A.",https://www.youtube.com/watch?v=eU7FlWNWr8o,"['japan', 'hero', 'teamwork', 'superhero', 'school', 'fighting', 'hostage situation', 'super power', 'shounen', 'anime']",133.755,529,8.1
385332,Terminal,2018-05-10,"['Crime', 'Drama', 'Thriller']",P1LU_M4qL9w,"In the dark heart of a sprawling, anonymous city, two assassins carry out a sinister mission, a teacher battles a fatal illness, and an enigmatic janitor and a curious waitress lead dangerous double lives.  Murderous consequences unravel in the dead of night, as their lives intertwine at the hands of a mysterious criminal mastermind who is hell-bent on revenge.",https://www.youtube.com/watch?v=P1LU_M4qL9w,"['assassin', 'double life', 'revenge', 'criminal mastermind', 'pulp', 'neo-noir', 'fatal']",16.931,529,5.6
463858,The Freshmen,2018-09-12,"['Comedy', 'Drama']",,"Antoine is about to start his first year of medical school… for the third time. Benjamin, just out of high school, will make his first try. He soon realizes it's not exactly a walk in the park. In a fiercely competitive environment, with nights dedicated to hard studying rather than hard partying, the two freshmen will have to adapt and find a middle ground between despair for the present and hope for the future.",,[],9.83,527,6.7
425505,Kin,2018-08-29,"['Science Fiction', 'Action']",Ac5wrM2uYbk,"A young boy finds a powerful otherworldly weapon, which he uses to save his older adoptive brother from a crew of thugs. Before long, the two of them are also pursued by federal agents and mysterious mercenaries aiming to reclaim their asset.",https://www.youtube.com/watch?v=Ac5wrM2uYbk,"['strip club', 'high technology', 'brother', 'weapon', 'parole', 'detroit, michigan']",68.669,525,6.1
492353,Put Grandma in the Freezer,2018-03-15,['Comedy'],,"Simone, a clumsy financier, falls in love with Claudia, who’s living on her grandma’s retirement checks. When the old lady dies Claudia hides the body in a freezer, and sets up a fraud with the help of some friends to avoid bankruptcy.",,[],13.44,524,6.2
446101,Assassination Nation,2018-09-21,"['Thriller', 'Comedy', 'Horror']",vTmFKZmp1aE,"High school senior Lily and her group of friends live in a haze of texts, posts, selfies and chats just like the rest of the world. So, when an anonymous hacker starts posting details from the private lives of everyone in their small town, the result is absolute madness leaving Lily and her friends questioning whether they'll live through the night.",https://www.youtube.com/watch?v=vTmFKZmp1aE,"['patriotism', 'feminism', 'high school', 'revenge', 'female protagonist', 'social satire', 'hacking', 'american', 'home invasion', 'information leak', 'social media', 'witch hunt', 'girl gang', 'social thriller', 'hack', 'splatter film', 'toxic masculinity', 'mob violence', 'black comedy']",23.871,520,6.3
502682,Book Club,2018-05-18,"['Comedy', 'Romance', 'Drama']",LDxgPIsv6sY,Four lifelong friends have their lives forever changed after reading Fifty Shades of Grey in their monthly book club.,https://www.youtube.com/watch?v=LDxgPIsv6sY,['book club'],14.746,517,6.1
370567,Sherlock Gnomes,2018-03-15,"['Animation', 'Family', 'Fantasy', 'Comedy', 'Adventure', 'Mystery']",gwcdJXhngBw,"Garden gnomes, Gnomeo & Juliet, recruit renown detective, Sherlock Gnomes, to investigate the mysterious disappearance of other garden ornaments.",https://www.youtube.com/watch?v=gwcdJXhngBw,"['sequel', 'missing person', 'animate statue']",17.785,516,5.6
456929,Champions,2018-04-06,"['Drama', 'Comedy']",RraCB1nJK2w,"A disgraced basketball coach is given the chance to coach Los Amigos, a team of players who are intellectually disabled, and soon realizes they just might have what it takes to make it to the national championships.",https://www.youtube.com/watch?v=RraCB1nJK2w,"['sports', 'integration', 'human relationship', 'handicap', 'overcoming']",16.984,509,7.5
426563,Holmes & Watson,2018-12-25,"['Mystery', 'Adventure', 'Comedy', 'Crime']",brjkpRBpFnc,"Detective Sherlock Holmes and Dr. John Watson join forces to investigate a murder at Buckingham Palace. They soon learn that they have only four days to solve the case, or the queen will become the next victim.",https://www.youtube.com/watch?v=brjkpRBpFnc,"['england', 'judge', 'titanic', 'albert einstein', 'clue', 'pipe smoking', 'queen victoria', 'victorian era']",18.968,508,4.4
505954,T-34,2018-12-27,"['War', 'Action', 'Drama', 'History']",D1UDvi5xL9w,"In 1944, a courageous group of Russian soldiers managed to escape from German captivity in a half-destroyed legendary T-34 tank. Those were the times of unforgettable bravery, fierce fighting, unbreakable love, and legendary miracles.",https://www.youtube.com/watch?v=D1UDvi5xL9w,"['world war ii', 'nazi', 'tank', 'tank battle', 'concentration camp escape']",33.014,499,6.8
523777,Next Gen,2018-09-07,"['Action', 'Adventure', 'Animation', 'Family']",uf3ALGKgpGU,"A friendship with a top-secret robot turns a lonely girl's life into a thrilling adventure as they take on bullies, evil bots and a scheming madman.",https://www.youtube.com/watch?v=uf3ALGKgpGU,"['protection', 'friendship', 'bully', 'memory', 'robot']",20.281,490,7
517839,Border,2018-09-27,"['Drama', 'Crime', 'Fantasy']",QMs28A1s1OA,"When a border guard with a sixth sense for identifying smugglers encounters the first person she cannot prove is guilty, she is forced to confront terrifying revelations about herself and humankind.",https://www.youtube.com/watch?v=QMs28A1s1OA,"['sweden', 'pedophilia', 'supernatural', 'child pornography', 'border guard', 'based on short story', 'finland', 'smell']",14.194,484,6.7
421792,Down a Dark Hall,2018-08-01,"['Thriller', 'Drama', 'Fantasy', 'Horror']",TwHoY2dVZLE,"Kit, a troubled girl, is sent to the exclusive Blackwood boarding school, where she discovers that only four other female students have been admitted to learn the four pillars of knowledge under the ominous wing of the mysterious headmistress Madame Duret.",https://www.youtube.com/watch?v=TwHoY2dVZLE,"['music teacher', 'haunted house', 'private school', 'boarding school', 'horror', 'thriller', 'possessed', 'math teacher', 'schoolgirl', 'teacher student relationship', 'troubled teen', 'isolated house', 'art teacher', 'locked room mystery', 'literature teacher']",13.461,478,5.5
518452,Like Father,2018-08-03,"['Comedy', 'Drama']",_bfqsNh6U7c,"When a workaholic young executive, is left at the altar, she ends up on her Caribbean honeymoon cruise with the last person she ever expected: her estranged and equally workaholic father. The two depart as strangers, but over the course of a few hilarious adventures, a couple of umbrella-clad cocktails and a whole lot of soul-searching, they return with a renewed appreciation for family and life.",https://www.youtube.com/watch?v=_bfqsNh6U7c,"['workaholic', 'father daughter reunion', 'woman director', 'father daughter conflict', 'father daughter relationship', 'heartfelt']",13.318,476,6.4
471507,Destroyer,2018-12-25,"['Thriller', 'Crime', 'Drama', 'Action']",bqHaLUoiWZU,"Erin Bell is an LAPD detective who, as a young cop, was placed undercover with a gang in the California desert with tragic results. When the leader of that gang re-emerges many years later, she must work her way back through the remaining members and into her own history with them to finally reckon with the demons that destroyed her past.",https://www.youtube.com/watch?v=bqHaLUoiWZU,"['gang', 'undercover cop', 'interrogation', 'policewoman', 'teenage daughter', 'lapd', 'downward spiral']",15.053,469,5.9
449459,The Vanishing,2018-10-11,"['Thriller', 'Drama', 'Mystery']",xVez1uCdndc,Three lighthouse keepers on an uninhabited island off the coast of Scotland discover something that isn't theirs to keep.,https://www.youtube.com/watch?v=xVez1uCdndc,"['scotland', 'shipwreck', 'lighthouse keeper   ', 'based on a true story', 'remote island', 'vanished', 'early 1900s']",22.005,468,5.5
497814,Breaking In,2018-05-05,"['Thriller', 'Crime', 'Action', 'Horror']",DsDVOt3M7OM,"Shaun Russell takes her son and daughter on a weekend getaway to her late father's secluded, high-tech vacation home in the countryside. The family soon gets an unwelcome surprise when four men break into the house to find hidden money. After managing to escape, Shaun must now figure out a way to turn the tables on the desperate thieves and save her captive children.",https://www.youtube.com/watch?v=DsDVOt3M7OM,"['mother', 'black people', 'hostage', 'home invasion']",45.7,458,5.9
567604,Once Upon a Deadpool,2018-12-11,"['Comedy', 'Action']",PCf03KXyzIg,"A kidnapped Fred Savage is forced to endure Deadpool's PG-13 rendition of Deadpool 2 as a Princess Bride-esque story that's full of magic, wonder & zero F's.",https://www.youtube.com/watch?v=PCf03KXyzIg,"['based on comic', 'christmas']",38.891,456,7
489929,Destination Wedding,2018-08-02,"['Romance', 'Comedy', 'Drama']",_jrhye68b3M,"Frank and Lindsay—two emotionally-broken strangers—meet on the way to a destination wedding. Over the course of the weekend and against all odds, they find themselves drawn together even though they are initially repulsed by one another.",https://www.youtube.com/watch?v=_jrhye68b3M,"['california', 'pessimism', 'cynic']",24.96,457,5.7
487670,The Death of Superman,2018-07-24,"['Animation', 'Action', 'Drama', 'Science Fiction']",-OUhbw-XsTg,"When a hulking monster arrives on Earth and begins a mindless rampage, the Justice League is quickly called in to stop it. But it soon becomes apparent that only Superman can stand against the monstrosity.",https://www.youtube.com/watch?v=-OUhbw-XsTg,"['dc comics', 'superhero', 'based on comic', 'alien abomination', 'dc animated movie universe']",23.124,456,7.5
477489,Just a Breath Away,2018-04-04,"['Drama', 'Science Fiction', 'Thriller']",4eU52Gh3P08,"When a deadly mist engulfs Paris, people find refuge in the upper floors of the buildings. With no information, no electricity and hardly any supplies, Mathieu, Anna and their daughter Sarah try to survive the disaster.",https://www.youtube.com/watch?v=4eU52Gh3P08,"['paris, france', 'natural disaster', 'struggle for survival', 'mist', 'father daughter relationship']",15.579,456,6
515916,Girl,2018-09-27,['Drama'],Kdzu26tnUTc,"A 15-year-old girl, assigned male at birth, dreams of becoming a ballerina and will push her body to its limits in order for her dream to succeed.",https://www.youtube.com/watch?v=Kdzu26tnUTc,"['antwerp', 'ballet dancer', 'transgender', 'lgbt', 'lgbt teen', 'ballet school', 'trans woman', 'teenage protagonist']",29.313,453,7.3
528949,The Photographer of Mauthausen,2018-10-26,"['Thriller', 'History', 'Drama']",aqXBQcO_Qa8,"Spanish photographer Francesc Boix, imprisoned in the Mauthausen-Gusen concentration camp, works in the SS Photographic Service. Between 1943 and 1945, he hides, with the help of other prisoners, thousands of negatives, with the purpose of showing the freed world the atrocities committed by the Nazis, exhaustively documented. He will be a key witness during the Nuremberg Trials.",https://www.youtube.com/watch?v=aqXBQcO_Qa8,"['photographer', 'holocaust (shoah)', 'world war ii', 'communist', 'spanish civil war', 'biography', 'based on a true story', 'holocaust survivor', 'republican', 'nazi occupation', 'nazism', 'concentration camp survivor', '1940s', 'spanish 2nd republic', 'nazi trials', 'nazi war criminal', 'spanish republicans']",10.813,452,7
484751,Through the Fire,2018-11-28,['Drama'],,"Franck is a firefighter in Paris. He saves people. He lives at the station with his wife, who is about to have twins. He’s happy. During a call out to a fire, be puts himself in danger, to save his men. He’s going to have to learn to live again and accept to be the one being saved, this time.",,[],11.242,450,7.6
471474,Batman: Gotham by Gaslight,2018-01-12,"['Thriller', 'Action', 'Animation', 'Science Fiction']",TJ6EX6zX4FU,"In an alternative Victorian Age Gotham City, Batman begins his war on crime while he investigates a new series of murders by Jack the Ripper.",https://www.youtube.com/watch?v=TJ6EX6zX4FU,"['dc comics', 'jack the ripper', 'based on comic']",19.932,447,6.6
481432,Happy as Lazzaro,2018-05-31,"['Drama', 'Fantasy']",e3gS7BDmZlw,"Purehearted teen Lazzaro is content living as a sharecropper in rural Italy, but an unlikely friendship with the marquise’s son will change his world.",https://www.youtube.com/watch?v=e3gS7BDmZlw,"['wolf', 'rural area', 'sharecropper', 'magical realism']",8.394,444,7.4
417670,Loro 1,2018-04-24,['Drama'],0Bj8voOPacE,"""Loro"", in two parts, is a period movie that chronicles, as a fiction story, events likely happened in Italy (or even made up) between 2006 and 2010.  ""Loro"" wants to suggest in portraits and glimps, through a composite constellation of characters, a moment in history, now definitively ended, which can be described in a very summary picture of the events as amoral, decadent but extraordinarily alive.  Additionally, ""Loro"" wishes to tell the story of some Italians, fresh and ancient people at the same time: souls from a modern imaginary Purgatory who, moved by heterogeneous intents like ambition, admiration, affection, curiosity, personal interests, establish to try and orbit around the walking Paradise that is the man named Silvio Berlusconi.",https://www.youtube.com/watch?v=0Bj8voOPacE,"['italy', 'politics', 'sex trafficking', 'political corruption', 'berlusconi', 'drug culture']",6.77,443,6.8
339103,Gotti,2018-06-14,"['Crime', 'Drama', 'History', 'Thriller']",m290GmN-Q7Q,"John Gotti rises to the top of the New York underworld to become the boss of the Gambino crime family. His life takes a tumultuous turn as he faces tragedy, multiple trials and a prison sentence.",https://www.youtube.com/watch?v=m290GmN-Q7Q,"['1970s', 'loyalty', 'gangster', 'biography', 'betrayal', 'organized crime', 'violence', 'godfather', 'crime syndicate', 'mob']",17.244,440,5.3
448095,I Still See You,2018-09-27,"['Thriller', 'Fantasy']",HvPmJQiDr_Y,"A spellbinding and romantic supernatural thriller. Ten years after an apocalyptic event left the world haunted by ghosts, Roni receives a threatening message from beyond the grave. Joining forces with a mysterious classmate, Kirk, Roni descends into a shadow world that blurs the bounds of the living and the dead-and begins a desperate race against time to stop a cunning killer.",https://www.youtube.com/watch?v=HvPmJQiDr_Y,"['based on novel or book', 'post-apocalyptic future', 'supernatural', 'high school', 'murder', 'apocalypse', 'death', 'ghost']",23.083,435,6.7
526051,Look Away,2018-10-12,"['Horror', 'Thriller', 'Fantasy']",wuLJHROphdM,A timid and socially alienated 17-year-old high school student's life is turned upside down when she switches places with her sinister mirror image.,https://www.youtube.com/watch?v=wuLJHROphdM,[],23.186,432,6.1
523773,Little Italy,2018-08-24,"['Comedy', 'Romance']",ZH6kK9oiy4E,Former childhood pals Leo and Nikki are attracted to each other as adults—but will their feuding parents' rival pizzerias put a chill on their sizzling romance?,https://www.youtube.com/watch?v=ZH6kK9oiy4E,[],27.72,424,6.8
475215,Mirai,2018-06-16,"['Animation', 'Family', 'Fantasy', 'Adventure', 'Drama']",f-e6oHWJHzs,The movie follows a 4-year old boy who is struggling to cope with the arrival of a little sister in the family until things turn magical. A mysterious garden in the backyard of the boy's home becomes a gateway allowing the child to travel back in time and encounter his mother as a little girl and his great-grandfather as a young man. These fantasy-filled adventures allow the child to change his perspective and help him become the big brother he was meant to be.,https://www.youtube.com/watch?v=f-e6oHWJHzs,"['daily life', 'time travel', 'family relationships', 'train', 'railway station', 'anime']",54.267,422,7.3
443009,"Don't Worry, He Won't Get Far on Foot",2018-04-04,"['Comedy', 'Drama']",2BwxeOzSx8A,"On the rocky path to sobriety after a life-changing accident, John Callahan discovers the healing power of art, willing his injured hands into drawing hilarious, often controversial cartoons, which bring him a new lease on life.",https://www.youtube.com/watch?v=2BwxeOzSx8A,"['portland, oregon', 'biography', 'based on a true story', 'car accident', 'drawing', 'based on memoir or autobiography', 'alcoholic', 'paralyzed']",17.648,422,6.7
495766,Sono tornato,2018-02-01,"['Comedy', 'Drama']",,"Mussolini reappears in Rome 72 years after his death, finding a Country still full of problems like racism and hate for politicians. Misguised for an actor, he sides with a young filmmaker and starts traveling along Italy to reconquer it.",,[],8.837,420,5.9
347866,Hot Summer Nights,2018-07-26,"['Comedy', 'Drama']",O5ROSS9ReUY,"A teen winds up in over his head while dealing drugs with a rebellious partner and chasing the young man's enigmatic sister during the summer of 1991 that he spends on Cape Cod, Massachusetts.",https://www.youtube.com/watch?v=O5ROSS9ReUY,"['massachusetts', 'summer residence', 'drug dealer', 'coming of age', 'marijuana', 'drug dealing', 'summer', 'cape cod', 'summer romance', '1990s']",13.653,417,6.8
506072,Prospect,2018-10-02,['Science Fiction'],gz3IHOTwZZg,"A teenage girl and her father travel to a remote alien moon, aiming to strike it rich. They've secured a contract to harvest a large deposit of the elusive gems hidden in the depths of the moon's toxic forest. But there are others roving the wilderness and the job quickly devolves into a fight to survive.",https://www.youtube.com/watch?v=gz3IHOTwZZg,"['alien planet', 'survival', 'space western', 'natural resources', 'father daughter relationship', 'giant forest', 'toxic atmosphere']",37.178,416,6.1
489930,Blindspotting,2018-07-20,"['Comedy', 'Drama']",-9-HBqVbtTo,"Collin must make it through his final three days of probation for a chance at a new beginning. He and his troublemaking childhood best friend, Miles, work as movers, and when Collin witnesses a police shooting, the two men’s friendship is tested as they grapple with identity and their changed realities in the rapidly-gentrifying neighborhood they grew up in.",https://www.youtube.com/watch?v=-9-HBqVbtTo,[],14.29,414,7.5
467632,Bad Samaritan,2018-04-19,"['Thriller', 'Crime', 'Horror']",dcObJoZftaI,"A thief makes a disturbing discovery in the house where he breaks in. Later, when he returns to the same house with his partner in crime, things are no longer how he expected.",https://www.youtube.com/watch?v=dcObJoZftaI,"['fbi', 'portland, oregon', 'oregon, usa', 'cabin', 'police', 'murder', 'serial killer', 'captive', 'valet', 'trust fund', 'facebook', 'burglars']",16.753,412,6.6
483980,Z-O-M-B-I-E-S,2018-02-16,"['Comedy', 'Romance', 'TV Movie', 'Fantasy', 'Music']",VSC7AjafRPA,"Two star-crossed freshmen – a zombie, Zed and a cheerleader, Addison – each outsiders in their unique ways, befriend each other and work together to show their high school and the Seabrook community what they can achieve when they embrace their differences.",https://www.youtube.com/watch?v=VSC7AjafRPA,"['cheerleader', 'musical', 'high school', 'zombie']",25.289,410,7.5
451657,Custody,2018-01-25,"['Drama', 'Thriller']",bp79ucg69_c,"In the midst of a divorce, Miriam Besson decides to ask for exclusive custody of her son, in order to protect him from a father that she is accusing of violence. The judge-in-charge of the file grants a shared custody to the father whom it considers abused. Taken as a hostage between his parents, Julien Besson will do everything to prevent the worst from happening.",https://www.youtube.com/watch?v=bp79ucg69_c,"['parent child relationship', 'custody battle', 'divorce', 'separation', 'child', 'abusive father', 'frightened boy']",11.186,405,7.6
417812,Wildlife,2018-09-23,['Drama'],OoJpVQTY_t4,"14-year-old Joe is the only child of Jeanette and Jerry — a housewife and a golf pro — in a small town in 1960s Montana. Nearby, an uncontrolled forest fire rages close to the Canadian border, and when Jerry loses his job (and his sense of purpose) he decides to join the cause of fighting the fire, leaving his wife and son to fend for themselves.",https://www.youtube.com/watch?v=OoJpVQTY_t4,"['fire', 'montana', 'based on novel or book', 'bus', 'infidelity', 'golf', 'teenage boy', '1960s', 'wildfire']",15.497,405,6.7
416194,The Quake,2018-08-31,"['Action', 'Thriller']",094n7ami6N0,"A geologist races against time to save his estranged wife and two children when a devastating earthquake strikes Oslo, Norway.",https://www.youtube.com/watch?v=094n7ami6N0,"['earthquake', 'geologist', 'catastrophe', 'disaster movie', 'oslo, norway']",122.663,401,6.8
423612,Never Look Away,2018-10-03,"['Drama', 'Thriller', 'Romance']",gCEYXnDNcrg,"The story of Kurt, a young art student who falls in love with fellow student, Ellie. Ellie’s father, Professor Seeband, a famous doctor, is dismayed at his daughter’s choice of boyfriend, and vows to destroy the relationship. What neither of them knows is that their lives are already connected through a terrible crime Seeband committed decades ago.",https://www.youtube.com/watch?v=gCEYXnDNcrg,"['germany', 'painter', 'world war ii', 'dresden', 'dresden art gallery']",13.121,398,7.9
507143,Candy Jar,2018-04-27,['Comedy'],1lXLGwe_DUU,Dueling high school debate champs who are at odds on just about everything forge ahead with ambitious plans to get into the colleges of their dreams.,https://www.youtube.com/watch?v=1lXLGwe_DUU,"['high school', 'rivalry', 'interracial romance', 'teenage romance', 'debate team']",14.782,397,6.3
498249,Bad Seeds,2018-11-21,['Comedy'],,"Wael, a former street child, makes a living from small scams with his adoptive mother and partner-in-crime Monique. When this unconventional duo swindles the wrong guy, Victor, an old acquaintance of Monique now in charge of a support organization for troubled teens, they have no choice but to become his interim secretary and educator in order to redeem themselves.",,[],8.107,397,7.9
449992,The Night Comes for Us,2018-10-05,"['Action', 'Thriller', 'Crime']",HfSisHrUTLM,"After sparing a girl's life during a massacre, an elite Triad assassin is targeted by an onslaught of murderous gangsters.",https://www.youtube.com/watch?v=HfSisHrUTLM,"['assassin', 'chinese mafia', 'indonesia', 'elite unit', 'gore', 'massacre', 'fighting', 'triad', 'ruthless killer', 'workshop', 'graphic violence']",39.784,395,6.9
