id,title,release_date,genres,video_key,overview,trailer_url,keywords,popularity,vote_count,vote_average
155,The Dark Knight,2008-07-16,"['Drama', 'Action', 'Crime', 'Thriller']",kmJLuwP3MbY,"Batman raises the stakes in his war on crime. With the help of Lt. Jim Gordon and District Attorney Harvey Dent, Batman sets out to dismantle the remaining criminal organizations that plague the streets. The partnership proves to be effective, but they soon find themselves prey to a reign of chaos unleashed by a rising criminal mastermind known to the terrified citizens of Gotham as the Joker.",https://www.youtube.com/watch?v=kmJLuwP3MbY,"['dc comics', 'crime fighter', 'secret identity', 'scarecrow', 'sadism', 'chaos', 'vigilante', 'joker', 'superhero', 'based on comic', 'tragic hero', 'organized crime', 'criminal mastermind', 'district attorney', 'super power', 'super villain']",62.099,24457,8.5
1726,Iron Man,2008-04-30,"['Action', 'Science Fiction', 'Adventure']",8hYlB38asDY,"After being held captive in an Afghan cave, billionaire engineer Tony Stark creates a unique weaponized suit of armor to fight evil.",https://www.youtube.com/watch?v=8hYlB38asDY,"['middle east', 'arms dealer', 'malibu', 'superhero', 'based on comic', 'aftercreditsstinger', 'marvel cinematic universe', 'counter terrorism']",82.093,20023,7.6
10681,WALL·E,2008-06-22,"['Animation', 'Family', 'Science Fiction']",8-_9n5DtKOc,"WALL·E is the last robot left on an Earth that has been overrun with garbage and all humans have fled to outer space. For 700 years he has continued to try and clean up the mess, but has developed some rather interesting human-like qualities. When a ship arrives with a sleek new type of robot, WALL·E thinks he's finally found a friend and stows away on the ship when it leaves.",https://www.youtube.com/watch?v=8-_9n5DtKOc,"['garbage', 'space travel', 'dystopia', 'loneliness', 'distant future', 'robot', 'aftercreditsstinger', 'duringcreditsstinger']",49.133,13995,8
8966,Twilight,2008-11-20,"['Fantasy', 'Drama', 'Romance']",uxjNDE2fMjI,"When Bella Swan moves to a small town in the Pacific Northwest, she falls in love with Edward Cullen, a mysterious classmate who reveals himself to be a 108-year-old vampire. Despite Edward's repeated cautions, Bella can't stay away from him, a fatal move that endangers her own life.",https://www.youtube.com/watch?v=uxjNDE2fMjI,"['soulmates', 'based on novel or book', 'vampire', 'forbidden love', 'immortality', 'high school', 'blood', 'teen movie', 'teenager', 'trust', 'desire', 'washington state', 'duringcreditsstinger', 'woman director', 'interspecies romance', 'based on young adult novel', 'high school romance', 'vampire human love']",135.907,10340,6.3
4922,The Curious Case of Benjamin Button,2008-12-25,"['Drama', 'Fantasy', 'Romance']",Y_e_XzgStHk,"Born under unusual circumstances, Benjamin Button springs into being as an elderly man in a New Orleans nursing home and ages in reverse. Twelve years after his birth, he meets Daisy, a child who flits in and out of his life as she grows up to be a dancer. Though he has all sorts of unusual adventures over the course of his life, it is his relationship with Daisy, and the hope that they will come together at the right time, that drives Benjamin forward.",https://www.youtube.com/watch?v=Y_e_XzgStHk,"['diary', 'navy', 'funeral', 'tea', 'travel', 'hospital', 'based on short story', 'reverse aging']",27.739,9364,7.6
8681,Taken,2008-02-18,"['Action', 'Thriller']",CvUxdQ4q-Lg,"While vacationing with a friend in Paris, an American girl is kidnapped by a gang of human traffickers intent on selling her into forced prostitution. Working against the clock, her ex-spy father must pull out all the stops to save her. But with his best years possibly behind him, the job may be more than he can handle.",https://www.youtube.com/watch?v=CvUxdQ4q-Lg,"['paris, france', 'kidnapping', 'human trafficking', 'rescue', 'prostitution', 'albanian', 'missing daughter', 'ex cia agent']",40.459,8431,7.4
1724,The Incredible Hulk,2008-06-12,"['Science Fiction', 'Action', 'Adventure']",Pog1CbcVBJk,"Scientist Bruce Banner scours the planet for an antidote to the unbridled force of rage within him: the Hulk. But when the military masterminds who dream of exploiting his powers force him back to civilization, he finds himself coming face to face with a new, deadly foe.",https://www.youtube.com/watch?v=Pog1CbcVBJk,"['new york city', 'rio de janeiro', 'superhero', 'based on comic', 'on the run', 'fugitive', 'super soldier', 'scientist', 'virginia', 'military', 'marvel cinematic universe', 'angry', 'bruce banner']",57.473,8355,6.2
9502,Kung Fu Panda,2008-06-04,"['Action', 'Adventure', 'Animation', 'Family', 'Comedy']",,"When the Valley of Peace is threatened, lazy Po the panda discovers his destiny as the ""chosen one"" and trains to become a kung fu hero, but transforming the unsleek slacker into a brave warrior won't be easy. It's up to Master Shifu and the Furious Five -- Tigress, Crane, Mantis, Viper and Monkey -- to give it a try.",,"['china', 'martial arts', 'kung fu', 'mentor', 'snake', 'restaurant', 'shop', 'strong woman', 'bravery', 'tiger', 'turtle', 'panda', 'sensei', 'anthropomorphism', 'fighting', 'ancient china', 'monkey', 'master', 'destiny', 'evil', 'aftercreditsstinger', 'monkey warrior', 'noodle']",63.973,8169,7.1
12405,Slumdog Millionaire,2008-05-12,"['Drama', 'Romance']",AIzbwV7on6Q,"Jamal Malik is an impoverished Indian teen who becomes a contestant on the Hindi version of ‘Who Wants to Be a Millionaire?’ but, after he wins, he is suspected of cheating.",https://www.youtube.com/watch?v=AIzbwV7on6Q,"['slum', 'cheating', 'suspicion', 'mumbai (bombay), india', 'game show', 'quiz', 'orphan', 'duringcreditsstinger', 'taj mahal']",22.376,8012,7.7
13223,Gran Torino,2008-12-09,['Drama'],vLkBUix_D3U,"Widower Walt Kowalski is a grumpy, prejudiced, tough-minded, unhappy, old, Korean War veteran who can't get along with either his kids or his neighbours. His prize possession is a 1972 Gran Torino he keeps in mint condition. When his neighbour, Thao—a young Hmong teenager under pressure from his gang member cousin—tries to steal his Gran Torino, Walt sets out to reform the youth and takes steps to protect Thao and his family from the gangs that infest their neighborhood.",https://www.youtube.com/watch?v=vLkBUix_D3U,"['rape', 'war veteran', 'immigration', 'gangster', 'priest', 'gang', 'old man', 'teenager', 'detroit, michigan', 'widower', 'car', 'hmong']",15.313,7899,8
