id,title,release_date,genres,video_key,overview,trailer_url,keywords,popularity,vote_count,vote_average
68721,Iron Man 3,2013-04-18,"['Action', 'Adventure', 'Science Fiction']",YLorLVa95Xo,"When Tony Stark's world is torn apart by a formidable terrorist called the Mandarin, he starts an odyssey of rebuilding and retribution.",https://www.youtube.com/watch?v=YLorLVa95Xo,"['california', 'war on terror', 'tennessee', 'malibu', 'superhero', 'based on comic', 'billionaire', 'aftercreditsstinger', 'marvel cinematic universe', 'america']",92.521,17226,6.9
106646,The Wolf of Wall Street,2013-12-25,"['Crime', 'Drama', 'Comedy']",iszwuX1AK6A,"A New York stockbroker refuses to cooperate in a large securities fraud case involving corruption on Wall Street, corporate banking world and mob infiltration. Based on Jordan Belfort's autobiography.",https://www.youtube.com/watch?v=iszwuX1AK6A,"['corruption', 'drug addiction', 'anti hero', 'con man', 'fraud', 'wall street', 'rise and fall', 'based on a true story', 'thriller', 'con artist', 'stockbroker', 'wealthy', 'drugs', 'stripping', 'hedonism', 'decadence', 'corrupt', '1980s', 'sharemarket fraud', 'financial market', 'black monday', 'thrilling']",103.309,16951,8
101299,The Hunger Games: Catching Fire,2013-11-15,"['Adventure', 'Action', 'Science Fiction']",MkvUNfySGQU,"Katniss Everdeen has returned home safe after winning the 74th Annual Hunger Games along with fellow tribute Peeta Mellark. Winning means that they must turn around and leave their family and close friends, embarking on a ""Victor's Tour"" of the districts. Along the way Katniss senses that a rebellion is simmering, but the Capitol is still very much in control as President Snow prepares the 75th Annual Hunger Games (The Quarter Quell) - a competition that could change Panem forever.",https://www.youtube.com/watch?v=MkvUNfySGQU,"['based on novel or book', 'secret', 'television', 'propaganda', 'dystopia', 'games', 'president', 'uprising', 'sequel', 'murder', 'survival', 'conspiracy', 'rebellion', 'female protagonist', 'tournament', 'based on young adult novel']",44.118,13542,7.4
76338,Thor: The Dark World,2013-10-29,"['Action', 'Adventure', 'Fantasy']",npvJ9FTgZbM,"Thor fights to restore order across the cosmos… but an ancient race led by the vengeful Malekith returns to plunge the universe back into darkness. Faced with an enemy that even Odin and Asgard cannot withstand, Thor must embark on his most perilous and personal journey yet, one that will reunite him with Jane Foster and force him to sacrifice everything to save us all.",https://www.youtube.com/watch?v=npvJ9FTgZbM,"['superhero', 'based on comic', 'hostile takeover', 'norse mythology', 'aftercreditsstinger', 'duringcreditsstinger', 'marvel cinematic universe', 'mythological place']",73.597,12944,6.6
109445,Frozen,2013-11-20,"['Animation', 'Adventure', 'Family']",TbQm5doF_Uc,"Young princess Anna of Arendelle dreams about finding true love at her sister Elsa’s coronation. Fate takes her on a dangerous journey in an attempt to end the eternal winter that has fallen over the kingdom. She's accompanied by ice delivery man Kristoff, his reindeer Sven, and snowman Olaf. On an adventure where she will find out what friendship, courage, family, and true love really means.",https://www.youtube.com/watch?v=TbQm5doF_Uc,"['queen', 'magic', 'musical', 'cartoon', 'princess', 'betrayal', 'snowman', 'reindeer', 'curse', 'snow', 'troll', ""based on children's book"", 'mountain climber', 'aftercreditsstinger', 'woman director', 'sister sister relationship', 'adapted into play or musical']",80.398,12856,7.3
75656,Now You See Me,2013-05-29,"['Thriller', 'Crime']",DaavRAV8a0A,An FBI agent and an Interpol detective track a team of illusionists who pull off bank heists during their performances and reward their audiences with the money.,https://www.youtube.com/watch?v=DaavRAV8a0A,"['paris, france', 'new york city', 'bank', 'secret', 'fbi', 'vault', 'magic', 'new orleans, louisiana', 'investigation', 'heist', 'conspiracy', 'money', 'escape', 'las vegas']",51.841,12301,7.4
49047,Gravity,2013-10-03,"['Science Fiction', 'Thriller', 'Drama']",OiTiKOy59o4,"Dr. Ryan Stone, a brilliant medical engineer on her first Shuttle mission, with veteran astronaut Matt Kowalsky in command of his last flight before retiring. But on a seemingly routine spacewalk, disaster strikes. The Shuttle is destroyed, leaving Stone and Kowalsky completely alone-tethered to nothing but each other and spiraling out into the blackness of space. The deafening silence tells them they have lost any link to Earth and any chance for rescue. As fear turns to panic, every gulp of air eats away at what little oxygen is left. But the only way home may be to go further out into the terrifying expanse of space.",https://www.youtube.com/watch?v=OiTiKOy59o4,"['space mission', 'survivor', 'loss', 'space', 'astronaut', 'space station', 'trapped in space']",23.186,12050,7.2
49521,Man of Steel,2013-06-12,"['Action', 'Adventure', 'Fantasy', 'Science Fiction']",KVu3gS7iJu4,"A young boy learns that he has extraordinary powers and is not of this earth. As a young man, he journeys to discover where he came from and what he was sent here to do. But the hero in him must emerge if he is to save the world from annihilation and become the symbol of hope for all mankind.",https://www.youtube.com/watch?v=KVu3gS7iJu4,"['saving the world', 'dc comics', 'superhero', 'based on comic', 'superhuman', 'alien invasion', 'super power', 'reboot', 'dc extended universe']",45.78,11719,6.6
72190,World War Z,2013-06-20,"['Action', 'Drama', 'Horror', 'Science Fiction', 'Thriller']",slfrrjPndV4,"Life for former United Nations investigator Gerry Lane and his family seems content. Suddenly, the world is plagued by a mysterious infection turning whole human populations into rampaging mindless zombies. After barely escaping the chaos, Lane is persuaded to go on a mission to investigate this disease. What follows is a perilous trek around the world where Lane must brave horrific dangers and long odds to find answers before human civilization falls.",https://www.youtube.com/watch?v=slfrrjPndV4,"['philadelphia, pennsylvania', 'new jersey', 'based on novel or book', 'jerusalem, israel', 'dystopia', 'apocalypse', 'zombie', 'epidemic', 'nuclear weapons', 'multiple perspectives', 'zombie apocalypse', 'virus']",69.988,11682,6.8
152601,Her,2013-12-18,"['Romance', 'Science Fiction', 'Drama']",ne6p6MfLBxc,"In the not so distant future, Theodore, a lonely writer purchases a newly developed operating system designed to meet the user's every needs. To Theodore's surprise, a romantic relationship develops between him and his operating system. This unconventional love story blends science fiction and romance in a sweet tale that explores the nature of love and the ways that technology isolates and connects us all.",https://www.youtube.com/watch?v=ne6p6MfLBxc,"['artificial intelligence', 'future', 'computer', 'love', 'loneliness', 'transhumanism', 'heartbreak', 'singularity']",29.768,10706,7.9
