id,title,release_date,genres,video_key,overview,trailer_url,keywords,popularity,vote_count,vote_average
27205,Inception,2010-07-15,"['Action', 'Science Fiction', 'Adventure']",Jvurpf91omw,"Cobb, a skilled thief who commits corporate espionage by infiltrating the subconscious of his targets is offered a chance to regain his old life as payment for a task considered to be impossible: ""inception"", the implantation of another person's idea into a target's subconscious.",https://www.youtube.com/watch?v=Jvurpf91omw,"['paris, france', 'spy', 'philosophy', 'allegory', 'dream', 'kidnapping', 'manipulation', 'airplane', 'virtual reality', 'car crash', 'rescue', 'mission', 'memory', 'architecture', 'los angeles, california', 'dream world', 'subconscious']",52.67,28328,8.3
11324,Shutter Island,2010-02-14,"['Drama', 'Thriller', 'Mystery']",qdPw9x9h5CY,"World War II soldier-turned-U.S. Marshal Teddy Daniels investigates the disappearance of a patient from a hospital for the criminally insane, but his efforts are compromised by his troubling visions and also by a mysterious doctor.",https://www.youtube.com/watch?v=qdPw9x9h5CY,"['based on novel or book', 'island', 'hurricane', 'investigation', 'psychiatric hospital', 'u.s. marshal', 'conspiracy theory', 'neo-noir', '1950s']",34.105,17197,8.2
10138,Iron Man 2,2010-04-28,"['Adventure', 'Action', 'Science Fiction']",BoohRoVA9WQ,"With the world now aware of his dual life as the armored superhero Iron Man, billionaire inventor Tony Stark faces pressure from the government, the press and the public to share his technology with the military. Unwilling to let go of his invention, Stark, with Pepper Potts and James 'Rhodey' Rhodes at his side, must forge new alliances – and confront powerful enemies.",https://www.youtube.com/watch?v=BoohRoVA9WQ,"['technology', 'malibu', 'superhero', 'based on comic', 'revenge', 'aftercreditsstinger', 'marvel cinematic universe']",84.699,15571,6.8
12444,Harry Potter and the Deathly Hallows: Part 1,2010-10-17,"['Adventure', 'Fantasy']",Su1LOpjvdZ4,"Harry, Ron and Hermione walk away from their last year at Hogwarts to find and destroy the remaining Horcruxes, putting an end to Voldemort's bid for immortality. But with Harry's beloved Dumbledore dead and Voldemort's unscrupulous Death Eaters on the loose, the world is more dangerous than ever.",https://www.youtube.com/watch?v=Su1LOpjvdZ4,"['corruption', 'isolation', 'radio', 'magic', 'teleportation', 'bravery', 'tension', 'attack', 'werewolf', 'based on young adult novel']",99.981,14103,7.8
20352,Despicable Me,2010-07-08,"['Family', 'Animation', 'Comedy']",RXZY_XRjABs,"Villainous Gru lives up to his reputation as a despicable, deplorable and downright unlikable guy when he hatches a plan to steal the moon from the sky. But he has a tough time staying on task after three orphans land in his care.",https://www.youtube.com/watch?v=RXZY_XRjABs,"['parent child relationship', 'adoptive father', 'orphanage', ""life's dream"", 'rivalry', 'stealing', 'ballet', 'little girl', 'orphan', 'tomboy', 'intelligent', 'kids', 'evil doctor', 'minions', 'supervillain', 'despicable', 'cattivissimo', 'during credit stinger']",68.525,12006,7.2
10193,Toy Story 3,2010-06-16,"['Animation', 'Family', 'Comedy']",TNMpa5yBf5o,"Woody, Buzz, and the rest of Andy's toys haven't been played with in years. With Andy about to go to college, the gang find themselves accidentally left at a nefarious day care center. The toys must band together to escape and return home to Andy.",https://www.youtube.com/watch?v=TNMpa5yBf5o,"['hostage', 'college', 'toy', 'escape', 'daycare', 'teddy bear', 'duringcreditsstinger', 'toy comes to life', 'personification', 'inanimate objects coming to life']",76.684,11074,7.8
12155,Alice in Wonderland,2010-03-03,"['Family', 'Fantasy', 'Adventure']",pMiCJefpn9Q,"Alice, an unpretentious and individual 19-year-old, is betrothed to a dunce of an English nobleman. At her engagement party, she escapes the crowd to consider whether to go through with the marriage and falls down a hole in the garden after spotting an unusual rabbit. Arriving in a strange and surreal place called 'Underland,' she finds herself in a world that resembles the nightmares she had as a child, filled with talking animals, villainous queens and knights, and frumious bandersnatches. Alice realizes that she is there for a reason – to conquer the horrific Jabberwocky and restore the rightful queen to her throne.",https://www.youtube.com/watch?v=pMiCJefpn9Q,"['based on novel or book', 'queen', 'fantasy world', 'live action remake', 'based on young adult novel']",38.68,10983,6.6
44214,Black Swan,2010-12-03,"['Drama', 'Thriller', 'Horror']",5jaI1XOB-bs,A journey through the psyche of a young ballerina whose starring role as the duplicitous swan queen turns out to be a part for which she becomes frighteningly perfect.,https://www.youtube.com/watch?v=5jaI1XOB-bs,"['new york city', 'dancing', 'competition', 'dancer', 'obsession', 'paranoia', 'insanity', 'ballet', 'heartbreak', 'mental illness', 'madness', 'psychological horror', 'swan lake', 'ballerina']",24.261,10845,7.6
10191,How to Train Your Dragon,2010-03-10,"['Fantasy', 'Adventure', 'Animation', 'Family']",IT_ufPxiXl8,"As the son of a Viking leader on the cusp of manhood, shy Hiccup Horrendous Haddock III faces a rite of passage: he must kill a dragon to prove his warrior mettle. But after downing a feared dragon, he realizes that he no longer wants to destroy it, and instead befriends the beast – which he names Toothless – much to the chagrin of his warrior father",https://www.youtube.com/watch?v=IT_ufPxiXl8,"['flying', 'blacksmith', 'arena', 'island', 'ship', 'training', 'village', 'forest', 'viking', 'friendship', 'ignorance', 'flight', 'nest', 'dragon', 'battle', 'combat', 'well', 'warrior']",60.164,9719,7.8
23483,Kick-Ass,2010-03-22,"['Action', 'Crime']",rFpWpkxsVI8,"Dave Lizewski is an unnoticed high school student and comic book fan who one day decides to become a super-hero, even though he has no powers, training or meaningful reason to do so.",https://www.youtube.com/watch?v=rFpWpkxsVI8,"['crime fighter', 'secret identity', 'hero', 'comic book', 'superhero', 'based on comic', 'murder', 'mystery', 'mafia', 'red', 'teenager', 'violence', 'family', 'realism', 'mist', 'adventurer', 'rookie', 'adaptation', 'young heroes', 'young adult', 'criminal heroes', 'unlikely heroes', 'heroes', 'kickass', 'pretending to be gay']",31.23,9126,7.1
