id,title,release_date,genres,video_key,overview,trailer_url,keywords,popularity,vote_count,vote_average
293660,Deadpool,2016-02-09,"['Action', 'Adventure', 'Comedy']",ONHBaC-pfsk,"Deadpool tells the origin story of former Special Forces operative turned mercenary Wade Wilson, who after being subjected to a rogue experiment that leaves him with accelerated healing powers, adopts the alter ego Deadpool. Armed with his new abilities and a dark, twisted sense of humor, Deadpool hunts down the man who nearly destroyed his life.",https://www.youtube.com/watch?v=ONHBaC-pfsk,"['anti hero', 'mercenary', 'superhero', 'based on comic', 'breaking the fourth wall', 'aftercreditsstinger', 'duringcreditsstinger', 'self healing']",122.958,24336,7.6
271110,Captain America: Civil War,2016-04-27,"['Adventure', 'Action', 'Science Fiction']",dKrVegVI0Us,"Following the events of Age of Ultron, the collective governments of the world pass an act designed to regulate all superhuman activity. This polarizes opinion amongst the Avengers, causing two factions to side with Iron Man or Captain America, which causes an epic battle between former allies.",https://www.youtube.com/watch?v=dKrVegVI0Us,"['civil war', 'sequel', 'superhero', 'based on comic', 'aftercreditsstinger', 'duringcreditsstinger', 'marvel cinematic universe']",111.189,17450,7.4
297761,Suicide Squad,2016-08-03,"['Action', 'Adventure', 'Crime', 'Fantasy', 'Science Fiction']",CmRih_VtVAs,"From DC Comics comes the Suicide Squad, an antihero team of incarcerated supervillains who act as deniable assets for the United States government, undertaking high-risk black ops missions in exchange for commuted prison sentences.",https://www.youtube.com/watch?v=CmRih_VtVAs,"['dc comics', 'anti hero', 'secret mission', 'villain', 'superhero', 'supervillain', 'dc extended universe']",59.769,16936,5.9
284052,Doctor Strange,2016-10-25,"['Action', 'Adventure', 'Fantasy', 'Science Fiction']",HSzx-zryEgM,"After his career is destroyed, a brilliant but arrogant surgeon gets a new lease on life when a sorcerer takes him under her wing and trains him to defend the world against evil.",https://www.youtube.com/watch?v=HSzx-zryEgM,"['magic', 'time', 'training', 'superhero', 'based on comic', 'sorcerer', 'doctor', 'neurosurgeon', 'wizard', 'aftercreditsstinger', 'duringcreditsstinger', 'marvel cinematic universe']",115.732,16384,7.4
259316,Fantastic Beasts and Where to Find Them,2016-11-16,"['Adventure', 'Fantasy']",YdgQj7xcDJo,"In 1926, Newt Scamander arrives at the Magical Congress of the United States of America with a magically expanded briefcase, which houses a number of dangerous creatures and their habitats. When the creatures escape from the briefcase, it sends the American wizarding authorities after Newt, and threatens to strain even further the state of magical and non-magical relations.",https://www.youtube.com/watch?v=YdgQj7xcDJo,"['new york city', 'robbery', 'magic', 'teleportation', 'suitcase', 'spin off', 'subway station', 'central park', 'wizard', 'goblin', 'magical creature', '1920s']",72.203,15022,7.4
209112,Batman v Superman: Dawn of Justice,2016-03-23,"['Action', 'Adventure', 'Fantasy']",fis-9Zqu2Ro,"Fearing the actions of a god-like Super Hero left unchecked, Gotham City’s own formidable, forceful vigilante takes on Metropolis’s most revered, modern-day savior, while the world wrestles with what sort of hero it really needs. And with Batman and Superman at war with one another, a new threat quickly arises, putting mankind in greater danger than it’s ever known before.",https://www.youtube.com/watch?v=fis-9Zqu2Ro,"['dc comics', 'vigilante', 'superhero', 'based on comic', 'revenge', 'super power', 'dc extended universe']",74.547,14258,5.9
329865,Arrival,2016-11-10,"['Drama', 'Science Fiction', 'Mystery']",tFMo3UJ4B4g,"Taking place after alien crafts land around the world, an expert linguist is recruited by the military to determine whether they come in peace or are a threat.",https://www.youtube.com/watch?v=tFMo3UJ4B4g,"['spacecraft', 'time', 'time travel', 'language', 'loss', 'alien', 'female protagonist', 'scientist', 'heartbreak', 'based on short story', 'military', 'alien language', 'linguist', 'first contact', 'communication', 'linguistics']",55.02,13338,7.5
313369,La La Land,2016-11-29,"['Comedy', 'Drama', 'Romance', 'Music']",0pdqf4P9MB8,"Mia, an aspiring actress, serves lattes to movie stars in between auditions and Sebastian, a jazz musician, scrapes by playing cocktail party gigs in dingy bars, but as success mounts they are faced with decisions that begin to fray the fragile fabric of their love affair, and the dreams they worked so hard to maintain in each other threaten to rip them apart.",https://www.youtube.com/watch?v=0pdqf4P9MB8,"['jazz', 'dance', 'passion', 'traffic jam', 'ambition', 'musical', 'casting', 'coffee shop', 'jazz club', 'music', 'hollywood', 'los angeles, california', 'pianist', 'pier', 'audition', 'theater', 'planetarium', 'watching a movie', 'aspiring actor', 'movie set', 'sunset', 'one woman show', 'pool party', 'griffith observatory']",30.386,12919,7.9
269149,Zootopia,2016-02-11,"['Animation', 'Adventure', 'Family', 'Comedy']",jWM0ct-OLsM,"Determined to prove herself, Officer Judy Hopps, the first bunny on Zootopia's police force, jumps at the chance to crack her first case - even if it means partnering with scam-artist fox Nick Wilde to solve the mystery.",https://www.youtube.com/watch?v=jWM0ct-OLsM,"['allegory', 'lion', 'hippopotamus', 'fox', 'elephant', 'sheep', 'cartoon', 'polar bear', 'bullying', 'moose', 'revenge', 'conspiracy', 'con artist', 'urban', 'female protagonist', 'cheetah', 'anthropomorphism', 'rabbit', 'animal', 'rookie cop', 'missing person', 'racial prejudice', 'injustice', 'reconciliation', 'ram', 'stereotype', 'badger', 'discrimination', 'police woman', 'yak', 'african buffalo', 'gazelle', 'three-toed sloth', 'arctic shrew', 'african elephant', 'honey badger', 'indian elephant', 'black jaguar', 'fennec fox', 'black rhinoceros', 'nine-banded armadillo']",78.955,12606,7.7
330459,Rogue One: A Star Wars Story,2016-12-14,"['Action', 'Adventure', 'Science Fiction']",frdj1zb9sMY,A rogue band of resistance fighters unite for a mission to steal the Death Star plans and bring a new hope to the galaxy.,https://www.youtube.com/watch?v=frdj1zb9sMY,"['rebel', 'spacecraft', 'space battle', 'space travel', 'prequel', 'death star', 'jedi', 'rebellion', 'female protagonist', 'space western', 'suicide mission', 'robot', 'spin off', 'space opera', 'alien language', 'against the odds', 'blind man']",58.018,11777,7.5
